NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
5035,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,월세,172.37,202410,19,"10,000",170,8,2006,청수로 261,202412~202612,갱신,-,"10,000",290,아파트
5036,대구광역시 수성구 범어동,2030,2030,0,래미안수성,월세,126.0949,202410,19,"5,000",180,9,2008,상록로 69,202501~202701,신규,-,,,아파트
5037,대구광역시 수성구 수성동1가,112-7,112,7,수성그린타운,전세,59.996,202410,19,"23,000",0,7,2005,달구벌대로458길 17,202411~202611,신규,-,,,아파트
5038,대구광역시 수성구 지산동,1275,1275,0,지산한라타운,전세,59.85,202410,19,"14,000",0,15,1991,지범로22길 9,202412~202612,신규,-,,,아파트
5039,대구광역시 수성구 범어동,2250,2250,0,범어효성해링턴플레이스,월세,84.991,202410,19,"4,000",175,15,2018,청호로 433,202501~202701,신규,-,,,아파트
5040,대구광역시 수성구 범어동,2250,2250,0,범어효성해링턴플레이스,전세,74.829,202410,19,"37,000",0,6,2018,청호로 433,202411~202611,신규,-,,,아파트
5041,대구광역시 수성구 범어동,2280,2280,0,빌리브범어120,전세,76.972,202410,19,"37,000",0,2,2022,범어로20길 120,202411~202611,신규,-,,,아파트
5042,대구광역시 수성구 지산동,1200,1200,0,목련,월세,49.23,202410,19,500,35,2,1986,용학로42길 13,202410~202610,신규,-,,,아파트
5043,대구광역시 수성구 만촌동,1479,1479,0,만촌3차화성파크드림,월세,84.9558,202410,19,"5,000",145,9,2016,교학로 13,202412~202612,신규,-,,,아파트
5044,대구광역시 수성구 만촌동,1497,1497,0,만촌역태왕디아너스,월세,84.9953,202410,19,"5,000",165,16,2024,달구벌대로 2599,202412~202612,신규,-,,,아파트
5045,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,전세,84.791,202410,19,"28,000",0,8,2015,들안로78길 45,202410~202610,신규,-,,,아파트
5046,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,전세,84.791,202410,19,"32,000",0,6,2015,들안로78길 45,202410~202610,갱신,사용,"35,000",0,아파트
5047,대구광역시 수성구 범어동,800-3,800,3,범어STX칸,월세,84.8151,202410,19,"5,000",135,18,2010,범어천로 107,202501~202701,신규,-,,,아파트
5048,대구광역시 수성구 범어동,2237,2237,0,범어숲화성파크드림S,전세,84.9986,202410,19,"29,000",0,10,2013,동대구로 376,202411~202611,신규,-,,,아파트
5049,대구광역시 수성구 황금동,365,365,0,캐슬골드파크5단지,월세,129.53,202410,19,"2,000",140,24,2006,청수로 214,202412~202612,신규,-,,,아파트
5050,대구광역시 수성구 두산동,85,85,0,호반써밋수성,월세,84.2003,202410,18,"4,000",120,9,2024,청수로24길 71,202410~202510,신규,-,,,아파트
5051,대구광역시 수성구 범어동,2264,2264,0,힐스테이트범어,월세,84.9218,202410,18,"15,000",200,7,2020,범어로18길 22,202411~202705,갱신,사용,"15,000",190,아파트
5052,대구광역시 수성구 수성동3가,57,57,0,수성3가롯데캐슬,전세,136.2176,202410,18,"63,000",0,1,2008,명덕로 455,202501~202701,신규,-,,,아파트
5053,대구광역시 수성구 만촌동,775,775,0,만촌우방팔레스,전세,119.028,202410,18,"30,450",0,3,2005,청수로 551,202410~202510,갱신,-,"30,450",62,아파트
5054,대구광역시 수성구 만촌동,775,775,0,만촌우방팔레스,월세,119.028,202410,18,"30,450",30,3,2005,청수로 551,202410~202510,갱신,-,"30,450",62,아파트
5055,대구광역시 수성구 파동,53,53,0,수성못코오롱하늘채,전세,84.952,202410,18,"23,000",0,3,2013,파동로 222,202411~202611,신규,-,,,아파트
5056,대구광역시 수성구 신매동,569,569,0,시지대백신화창신맨션,전세,59.75,202410,18,"13,000",0,8,1994,고산로 90,202410~202609,갱신,-,"13,000",0,아파트
5057,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,전세,99.9942,202410,18,"48,500",0,8,2015,수성로69길 41,202412~202612,신규,-,,,아파트
5058,대구광역시 수성구 범어동,177-1,177,1,범어서한포레스트,전세,98.9909,202410,18,"55,000",0,39,2020,동대구로 346,202410~202603,신규,-,,,아파트
5059,대구광역시 수성구 범어동,2250,2250,0,범어효성해링턴플레이스,월세,84.991,202410,18,"3,000",160,8,2018,청호로 433,202501~202701,신규,-,,,아파트
5060,대구광역시 수성구 범어동,371,371,0,궁전맨션,전세,131.16,202410,18,"35,000",0,7,1988,동대구로 274,202410~202610,신규,-,,,아파트
5061,대구광역시 수성구 만촌동,1479,1479,0,만촌3차화성파크드림,월세,84.9558,202410,18,"5,000",140,4,2016,교학로 13,202411~202611,신규,-,,,아파트
5062,대구광역시 수성구 범물동,1261,1261,0,범물하이츠,월세,41.85,202410,18,700,45,12,1992,용학로 336,202411~202611,신규,-,,,아파트
5063,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,전세,77.6522,202410,18,"27,000",0,11,2020,지범로48길 21,202411~202611,신규,-,,,아파트
5064,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,전세,99.9942,202410,18,"47,000",0,17,2015,수성로69길 41,202410~202610,갱신,-,"51,000",0,아파트
5065,대구광역시 수성구 범물동,1261,1261,0,범물하이츠,전세,34.44,202410,18,"6,500",0,13,1992,용학로 336,202410~202610,신규,-,,,아파트
5066,대구광역시 수성구 수성동1가,230,230,0,유성푸르나임,월세,84.9686,202410,18,"2,000",100,7,2007,수성로75길 16,202411~202611,신규,-,,,아파트
5067,대구광역시 수성구 범어동,614-100,614,100,범어청구푸른마을,전세,84.96,202410,18,"22,000",0,12,2000,동대구로 240,202412~202712,신규,-,,,아파트
5068,대구광역시 수성구 지산동,1195-2,1195,2,한라자연,전세,83.33,202410,18,"14,000",0,1,1989,용학로42길 46,202410~202610,갱신,-,"19,000",0,아파트
5069,대구광역시 수성구 만촌동,1429,1429,0,메트로팔레스3,월세,84.93,202410,18,"3,000",115,1,2003,동원로 110,-,-,-,,,아파트
5070,대구광역시 수성구 수성동3가,57,57,0,수성3가롯데캐슬,전세,136.2176,202410,18,"63,000",0,1,2008,명덕로 455,202501~202701,신규,-,,,아파트
5071,대구광역시 수성구 신매동,580,580,0,시지청솔타운,전세,54.99,202410,18,"9,000",0,14,1995,고산로 70,202411~202611,신규,-,,,아파트
5072,대구광역시 수성구 범어동,614-100,614,100,범어청구푸른마을,전세,134.4475,202410,18,"45,000",0,14,2000,동대구로 240,202412~202612,갱신,사용,"50,000",0,아파트
5073,대구광역시 수성구 두산동,113,113,0,수성SK리더스뷰,월세,110.6088,202410,18,"10,000",230,34,2010,동대구로 95,202412~202612,신규,-,,,아파트
5074,대구광역시 수성구 두산동,789,789,0,수성화성파크드림,전세,84.8227,202410,18,"33,000",0,8,2009,용학로28길 8,-,-,-,,,아파트
5075,대구광역시 수성구 두산동,789,789,0,수성화성파크드림,전세,84.8227,202410,18,"33,000",0,8,2009,용학로28길 8,202410~202610,신규,-,,,아파트
5076,대구광역시 수성구 욱수동,731,731,0,시지삼정그린코아포레스트,전세,84.8163,202410,18,"37,500",0,9,2023,욱수천로2길 22,202410~202610,신규,-,,,아파트
5077,대구광역시 수성구 매호동,1331,1331,0,하나타운,월세,49.92,202410,18,380,52,10,1995,고산로 123,202410~202510,갱신,-,"1,000",52,아파트
5078,대구광역시 수성구 지산동,1275,1275,0,지산한라타운,월세,59.85,202410,18,"1,500",50,10,1991,지범로22길 9,202410~202610,갱신,-,"1,500",65,아파트
5079,대구광역시 수성구 시지동,41,41,0,시지월드메르디앙,월세,84.9996,202410,17,"3,000",100,24,2009,천을로 70,202411~202611,신규,-,,,아파트
5080,대구광역시 수성구 범어동,620,620,0,범어아이파크1차아파트,전세,84.7575,202410,17,"40,000",0,3,2024,동대구로 230,202411~202611,신규,-,,,아파트
5081,대구광역시 수성구 범물동,1261,1261,0,범물하이츠,월세,41.85,202410,17,"1,000",30,3,1992,용학로 336,202410~202610,신규,-,,,아파트
5082,대구광역시 수성구 범물동,1261,1261,0,범물하이츠,월세,49.935,202410,17,"1,000",45,14,1992,용학로 336,202410~202610,신규,-,,,아파트
5083,대구광역시 수성구 상동,555,555,0,수성동일하이빌레이크시티,전세,118.906,202410,17,"52,000",0,10,2009,수성로 71,202412~202612,신규,-,,,아파트
5084,대구광역시 수성구 매호동,997-2,997,2,시지서한타운2,전세,59.87,202410,17,"14,000",0,2,1996,천을로31길 8,202410~202610,신규,-,,,아파트
5085,대구광역시 수성구 수성동4가,1090-6,1090,6,수성보성,전세,49.21,202410,17,"16,000",0,8,1996,수성로 412,202411~202611,신규,-,,,아파트
5086,대구광역시 수성구 황금동,986,986,0,힐스테이트황금엘포레,전세,84.9899,202410,17,"38,000",0,15,2022,청솔로 16,202412~202612,신규,-,,,아파트
5087,대구광역시 수성구 범물동,1382,1382,0,삼주타운,전세,59.91,202410,17,"10,000",0,3,1993,범안로8길 35,202412~202612,신규,-,,,아파트
5088,대구광역시 수성구 수성동4가,1090-6,1090,6,수성보성,월세,59.97,202410,17,"1,000",75,14,1996,수성로 412,202410~202610,신규,-,,,아파트
5089,대구광역시 수성구 범어동,614-3,614,3,태왕유성하이빌,전세,84.7735,202410,17,"26,000",0,4,2003,동대구로 250,202501~202701,신규,-,,,아파트
5090,대구광역시 수성구 수성동1가,105-5,105,5,수성영남,월세,84.99,202410,17,"2,000",80,7,2000,달구벌대로456길 43,202411~202611,신규,-,,,아파트
5091,대구광역시 수성구 사월동,645,645,0,시지한신휴플러스,전세,113.6673,202410,17,"30,000",0,1,2013,달구벌대로669길 50,202411~202611,갱신,사용,"40,000",0,아파트
5092,대구광역시 수성구 파동,581-161,581,161,드림팰리스102동,월세,59.2808,202410,17,"2,000",50,10,2015,가창로221길 36-1,202411~202611,신규,-,,,아파트
5093,대구광역시 수성구 중동,556,556,0,수성푸르지오리버센트,월세,84.994,202410,17,"3,500",130,13,2024,수성로35길 50,202411~202611,신규,-,,,아파트
5094,대구광역시 수성구 범어동,177-1,177,1,범어서한포레스트,월세,84.9877,202410,16,"16,000",80,28,2020,동대구로 346,202411~202611,신규,-,,,아파트
5095,대구광역시 수성구 범물동,1382,1382,0,삼주타운,전세,84.88,202410,16,"16,000",0,10,1993,범안로8길 35,202412~202612,갱신,사용,"22,000",0,아파트
5096,대구광역시 수성구 상동,141,141,0,새중동,월세,63.6175,202410,16,700,35,3,1981,상화로 7,202411~202611,신규,-,,,아파트
5097,대구광역시 수성구 수성동4가,2266,2266,0,빌리브헤리티지,전세,151.4806,202410,16,"85,000",0,6,2023,들안로73길 20,202410~202610,신규,-,,,아파트
5098,대구광역시 수성구 욱수동,731,731,0,시지삼정그린코아포레스트,전세,106.9791,202410,16,"48,000",0,6,2023,욱수천로2길 22,202412~202612,신규,-,,,아파트
5099,대구광역시 수성구 수성동1가,105-5,105,5,수성영남,월세,29.995,202410,16,"1,000",40,2,2000,달구벌대로456길 43,202410~202610,신규,-,,,아파트
5100,대구광역시 수성구 범어동,2238,2238,0,범어 화산샬레,전세,84.9732,202410,16,"42,000",0,5,2014,청호로 411-3,202501~202701,신규,-,,,아파트
5101,대구광역시 수성구 매호동,1331,1331,0,하나타운,전세,45.69,202410,16,"8,000",0,10,1995,고산로 123,202410~202610,신규,-,,,아파트
5102,대구광역시 수성구 지산동,1272-3,1272,3,현대맨션,월세,84.87,202410,16,"9,000",17,3,1991,지범로22길 20,202411~202611,신규,-,,,아파트
5103,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,전세,84.9978,202410,16,"33,000",0,19,2020,지범로48길 21,202410~202610,갱신,사용,"40,000",0,아파트
5104,대구광역시 수성구 범물동,1372,1372,0,청아타운,전세,84.995,202410,16,"17,000",0,15,1992,범안로 40,202411~202611,신규,-,,,아파트
5105,대구광역시 수성구 범어동,2291,2291,0,수성범어W,전세,84.9911,202410,16,"40,000",0,19,2023,달구벌대로 2436,202410~202603,신규,-,,,아파트
5106,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,전세,84.9478,202410,16,"37,000",0,3,2019,알파시티2로 48,202410~202610,갱신,사용,"50,000",0,아파트
5107,대구광역시 수성구 매호동,1324,1324,0,두레타운,전세,39.9,202410,16,"9,000",0,12,1995,천을로 131,202410~202610,갱신,-,"9,500",0,아파트
5108,대구광역시 수성구 만촌동,1479,1479,0,만촌3차화성파크드림,월세,84.98,202410,16,"7,000",135,16,2016,교학로 13,202410~202610,갱신,사용,"7,000",165,아파트
5109,대구광역시 수성구 황금동,986,986,0,힐스테이트황금엘포레,전세,84.9828,202410,16,"40,000",0,9,2022,청솔로 16,202412~202612,신규,-,,,아파트
5110,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,전세,84.7,202410,15,"30,000",0,37,2007,동대구로 59,202410~202610,갱신,사용,"30,000",0,아파트
5111,대구광역시 수성구 만촌동,605,605,0,만촌보성타운,월세,59.87,202410,15,"1,000",60,4,2002,공경로 70,202411~202611,신규,-,,,아파트
5112,대구광역시 수성구 황금동,365,365,0,캐슬골드파크1단지,월세,84.97,202410,15,"2,000",95,4,2006,청수로 213,202410~202610,신규,-,,,아파트
5113,대구광역시 수성구 신매동,230,230,0,신매아이프라임,전세,84.9188,202410,15,"23,000",0,13,2008,달구벌대로649길 14,202411~202611,신규,-,,,아파트
5114,대구광역시 수성구 신매동,30-6,30,6,시지효성백년가약2단지,전세,100.364,202410,15,"38,000",0,10,2008,달구벌대로 3280-1,202501~202701,갱신,-,"41,000",0,아파트
5115,대구광역시 수성구 시지동,498,498,0,고산노변타운,전세,59.75,202410,15,"9,500",0,1,1996,시지로 55,202412~202612,신규,-,,,아파트
5116,대구광역시 수성구 시지동,498,498,0,고산노변타운,전세,59.75,202410,15,"9,500",0,1,1996,시지로 55,202411~202611,신규,-,,,아파트
5117,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,전세,84.955,202410,15,"48,000",0,38,2019,상록로 15,202411~202611,신규,-,,,아파트
5118,대구광역시 수성구 황금동,365,365,0,캐슬골드파크5단지,전세,84.97,202410,15,"30,000",0,5,2006,청수로 214,202410~202610,신규,-,,,아파트
5119,대구광역시 수성구 수성동4가,1090-8,1090,8,수성하이츠,월세,23.533,202410,15,500,38,21,2000,수성로 393,202410~202510,신규,-,,,아파트
5120,대구광역시 수성구 수성동4가,1190-9,1190,9,수성수위트빌(다동),월세,84.975,202410,15,"2,000",78,5,2002,신천동로88길 26,202410~202610,신규,-,,,아파트
5121,대구광역시 수성구 범어동,620,620,0,범어아이파크1차아파트,월세,84.9752,202410,15,"3,000",150,3,2024,동대구로 230,202412~202612,신규,-,,,아파트
5122,대구광역시 수성구 범어동,2234,2234,0,범어에스케이뷰,전세,84.9959,202410,15,"48,000",0,17,2009,범어로 73,202501~202701,신규,-,,,아파트
5123,대구광역시 수성구 시지동,349,349,0,청구전원타운,전세,63.77,202410,15,"11,000",0,2,1990,시지로 45,202501~202701,신규,-,,,아파트
5124,대구광역시 수성구 범어동,2280,2280,0,빌리브범어120,전세,84.5729,202410,15,"50,000",0,12,2022,범어로20길 120,202410~202610,신규,-,,,아파트
5125,대구광역시 수성구 황금동,986,986,0,힐스테이트황금엘포레,전세,84.9652,202410,15,"43,000",0,30,2022,청솔로 16,202412~202612,신규,-,,,아파트
5126,대구광역시 수성구 만촌동,1479,1479,0,만촌3차화성파크드림,월세,84.9558,202410,15,"5,000",150,14,2016,교학로 13,202412~202612,신규,-,,,아파트
5127,대구광역시 수성구 지산동,1272-3,1272,3,현대맨션,전세,84.87,202410,15,"18,000",0,6,1991,지범로22길 20,202410~202610,갱신,-,"23,000",0,아파트
5128,대구광역시 수성구 두산동,789,789,0,수성화성파크드림,월세,84.8227,202410,15,"3,000",105,7,2009,용학로28길 8,202410~202601,신규,-,,,아파트
5129,대구광역시 수성구 신매동,580,580,0,시지청솔타운,월세,57.39,202410,15,"1,000",50,7,1995,고산로 70,202411~202611,신규,-,,,아파트
5130,대구광역시 수성구 두산동,999,999,0,수성레이크푸르지오,월세,84.9717,202410,15,"5,000",160,45,2022,청수로24길 91,202410~202610,신규,-,,,아파트
5131,대구광역시 수성구 매호동,1040,1040,0,매호동서타운,월세,59.9,202410,15,"1,000",58,1,1995,천을로 180,202411~202611,갱신,-,"1,000",60,아파트
