NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
1844,대구광역시 수성구 상동,206-17,206,17,리버아크로파트,84.9118,202401,17,"24,000",-,10,개인,개인,2004,신천동로 90,-,중개거래,대구 수성구,24.02.05
1845,대구광역시 수성구 범어동,300,300,0,가든하이츠1,129.18,202401,17,"104,000",105,3,개인,개인,1985,범어로 45,-,중개거래,대구 수성구,24.01.30
1846,대구광역시 수성구 만촌동,1172-1,1172,1,산장맨션,115.65,202401,17,"67,000",103,1,개인,개인,1990,교학로 111,-,중개거래,대구 수성구,24.03.06
1847,대구광역시 수성구 범어동,2237,2237,0,범어숲화성파크드림S,84.8939,202401,17,"72,900",101,27,개인,개인,2013,동대구로 376,-,중개거래,대구 수성구,24.02.28
1848,대구광역시 수성구 시지동,600,600,0,고산역화성파크드림,84.8338,202401,17,"45,000",101동,12,개인,개인,2019,달구벌대로 3122,-,중개거래,대구 수성구,24.03.20
1849,대구광역시 수성구 사월동,642,642,0,시지동화아이위시,84.9346,202401,16,"32,700",103,11,개인,개인,2013,달구벌대로669길 20,-,중개거래,대구 수성구,24.02.28
1850,대구광역시 수성구 지산동,1269-1,1269,1,서한청산맨션,164.94,202401,16,"41,500",101,13,개인,개인,1991,지범로21길 15,-,중개거래,대구 수성구,24.02.16
1851,대구광역시 수성구 신매동,579,579,0,천마타운,84.99,202401,16,"37,900",227,8,개인,개인,1994,신매로 71,-,중개거래,대구 수성구,24.04.01
1852,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.993,202401,16,"88,900",105동,8,개인,개인,2019,상록로 15,-,중개거래,대구 수성구,24.01.30
1853,대구광역시 수성구 파동,193-1,193,1,남광타운,59.81,202401,16,"15,300",-,1,개인,개인,1996,파동로22길 3,-,중개거래,대구 수성구,24.03.15
1854,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,84.9978,202401,16,"50,000",102,12,개인,개인,2020,지범로48길 21,-,중개거래,대구 수성구,24.03.07
1855,대구광역시 수성구 매호동,1040,1040,0,매호동서타운,84.98,202401,16,"29,500",105,14,개인,개인,1995,천을로 180,-,중개거래,대구 수성구,24.03.29
1856,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,84.97,202401,15,"52,700",1403,6,개인,개인,2006,청수로 261,-,중개거래,대구 수성구,24.02.07
1857,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202401,15,"58,000",101동,18,개인,개인,2020,희망로24길 24,-,중개거래,"대구 달서구, 대구 수성구",24.04.08
1858,대구광역시 수성구 사월동,464,464,0,사월보성,59.97,202401,15,"18,000",103,9,개인,개인,1996,욱수천로 133,-,직거래,-,24.01.18
1859,대구광역시 수성구 만촌동,1356-7,1356,7,메트로팔레스2,74.91,202401,15,"37,500",208,12,개인,개인,2003,동원로 109,-,중개거래,대구 수성구,24.04.01
1860,대구광역시 수성구 시지동,70,70,0,제림은탑맨션,84.99,202401,15,"30,000",101,10,개인,개인,1994,천을로 49,-,직거래,-,24.01.29
1861,대구광역시 수성구 사월동,325,325,0,대구시지푸르지오,84.9778,202401,15,"33,000",102,5,개인,개인,2006,달구벌대로661길 7,-,중개거래,대구 수성구,24.02.19
1862,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9746,202401,15,"76,900",101,6,개인,개인,2015,수성로69길 70,-,중개거래,대구 수성구,24.01.30
1863,대구광역시 수성구 만촌동,1483,1483,0,만촌삼정그린코아에듀파크,84.974,202401,15,"89,000",103,8,개인,개인,2019,교학로 65,-,중개거래,대구 수성구,24.03.12
1864,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,74.62,202401,15,"41,800",1405,7,개인,개인,2006,청수로 261,-,중개거래,대구 수성구,24.02.29
1865,대구광역시 수성구 수성동1가,629-12,629,12,동양엘레브,123.989,202401,15,"78,000",101,5,개인,개인,2006,명덕로73길 40,-,직거래,-,24.01.31
1866,대구광역시 수성구 범물동,1261,1261,0,범물하이츠,49.935,202401,15,"15,000",101,1,개인,개인,1992,용학로 336,-,중개거래,대구 수성구,24.02.14
1867,대구광역시 수성구 만촌동,605,605,0,만촌보성타운,84.98,202401,15,"27,000",106,7,개인,개인,2002,공경로 70,-,중개거래,대구 남구,24.02.28
1868,대구광역시 수성구 수성동3가,130-1,130,1,수성3가화성파크드림1단지,133.1172,202401,15,"113,000",103,14,개인,개인,2009,들안로60길 17,-,중개거래,대구 수성구,24.04.30
1869,대구광역시 수성구 파동,197-1,197,1,태왕리더스,84.9612,202401,15,"29,000",101,16,개인,개인,2005,파동로 105,-,중개거래,대구 수성구,24.02.02
1870,대구광역시 수성구 황금동,365,365,0,캐슬골드파크2단지,74.62,202401,14,"47,100",1202,10,개인,개인,2006,청수로 235,-,중개거래,대구 수성구,24.02.29
1871,대구광역시 수성구 신매동,579,579,0,천마타운,121.04,202401,14,"49,000",228,13,개인,개인,1994,신매로 51,-,중개거래,대구 수성구,24.03.27
1872,대구광역시 수성구 신매동,139-1,139,1,신화빌라트,84.98,202401,14,"26,000",103,5,개인,개인,1996,달구벌대로650길 29,-,중개거래,대구 수성구,24.02.27
1873,대구광역시 수성구 파동,53,53,0,수성못코오롱하늘채,84.8355,202401,14,"31,500",104,1,개인,개인,2013,파동로 222,-,중개거래,대구 수성구,24.02.23
1874,대구광역시 수성구 매호동,1324,1324,0,두레타운,39.9,202401,14,"12,500",113,9,개인,개인,1995,천을로 131,-,중개거래,대구 수성구,24.02.13
1875,대구광역시 수성구 신매동,569,569,0,시지대백신화창신맨션,59.88,202401,14,"20,700",205,3,개인,개인,1994,고산로 90,-,중개거래,대구 수성구,24.04.01
1876,대구광역시 수성구 범어동,2250,2250,0,범어효성해링턴플레이스,59.994,202401,14,"70,500",102동,11,개인,개인,2018,청호로 433,-,중개거래,대구 수성구,24.07.25
1877,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.993,202401,13,"99,000",105동,17,개인,개인,2019,상록로 15,-,중개거래,대구 수성구,24.02.19
1878,대구광역시 수성구 만촌동,1483,1483,0,만촌삼정그린코아에듀파크,84.974,202401,13,"87,000",104,5,개인,개인,2019,교학로 65,-,중개거래,대구 수성구,24.02.22
1879,대구광역시 수성구 범어동,2017,2017,0,청구성조타운,59.455,202401,13,"28,000",101,10,개인,개인,1996,국채보상로 846,-,중개거래,대구 수성구,24.03.08
1880,대구광역시 수성구 만촌동,1489,1489,0,만촌자이르네,84.8723,202401,13,"99,000",105동,6,개인,개인,2023,교학로19길 19,-,중개거래,"대구 달서구, 대구 수성구",24.03.20
1881,대구광역시 수성구 신매동,569,569,0,시지대백신화창신맨션,59.88,202401,13,"20,500",205,10,개인,개인,1994,고산로 90,-,중개거래,대구 동구,24.05.14
1882,대구광역시 수성구 범물동,1328,1328,0,서한화성타운,133.92,202401,13,"30,000",103,15,개인,개인,1992,지범로40길 11,-,중개거래,대구 수성구,24.02.23
1883,대구광역시 수성구 황금동,365,365,0,캐슬골드파크2단지,84.97,202401,13,"52,300",1205,16,개인,개인,2006,청수로 235,-,중개거래,대구 수성구,24.02.29
1884,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,116.82,202401,13,"74,000",1409,13,개인,개인,2006,청수로 261,-,중개거래,대구 수성구,24.02.01
1885,대구광역시 수성구 범물동,1261,1261,0,범물하이츠,34.44,202401,13,"9,000",103,8,개인,개인,1992,용학로 336,-,중개거래,대구 수성구,24.04.01
1886,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,84.974,202401,13,"58,000",101동,11,개인,개인,2021,수성로 185,-,중개거래,대구 수성구,24.02.16
1887,대구광역시 수성구 만촌동,1429,1429,0,메트로팔레스3,134.98,202401,12,"59,900",303,1,개인,개인,2003,동원로 110,-,중개거래,대구 수성구,24.01.12
1888,대구광역시 수성구 지산동,1273,1273,0,협화맨션,84.76,202401,12,"26,700",102,9,개인,개인,1991,지범로22길 23,-,중개거래,대구 수성구,24.02.19
1889,대구광역시 수성구 매호동,1040,1040,0,매호동서타운,84.98,202401,12,"29,000",103,18,개인,개인,1995,천을로 180,-,중개거래,대구 수성구,24.04.29
1890,대구광역시 수성구 두산동,789,789,0,수성화성파크드림,163.1828,202401,12,"85,000",104,13,개인,개인,2009,용학로28길 8,-,중개거래,대구 수성구,24.01.30
1891,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,77.9966,202401,12,"44,900",103,5,개인,개인,2020,지범로48길 21,-,중개거래,대구 북구 대구 수성구,24.01.31
1892,대구광역시 수성구 만촌동,1483,1483,0,만촌삼정그린코아에듀파크,75.9909,202401,12,"75,000",108,10,개인,개인,2019,교학로 65,-,중개거래,"경북 경산시, 대구 수성구",24.04.30
1893,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,59.9431,202401,12,"53,000",103동,10,개인,개인,2019,알파시티2로 48,-,중개거래,대구 수성구,24.02.23
1894,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,77.9966,202401,12,"31,000",103,3,개인,개인,2020,지범로48길 21,-,직거래,-,24.01.18
1895,대구광역시 수성구 사월동,464,464,0,사월보성,59.97,202401,12,"15,600",105,19,개인,개인,1996,욱수천로 133,-,중개거래,대구 수성구,24.03.15
1896,대구광역시 수성구 파동,153,153,0,대자연맨션1차,84.9,202401,12,"25,000",6,4,개인,개인,1987,파동로 120,-,중개거래,대구 수성구,24.04.02
1897,대구광역시 수성구 파동,486-1,486,1,화성파크뷰,84.9848,202401,12,"29,000",103,12,개인,개인,2004,파동로 19,-,중개거래,대구 수성구,24.02.27
1898,대구광역시 수성구 범어동,177-3,177,3,마크팰리스범어,26.8033,202401,11,"11,300",주건축물제1동,20,법인,개인,2017,동대구로 336,-,중개거래,대구 수성구,24.01.26
1899,대구광역시 수성구 만촌동,641,641,0,수성풀비체,117.1203,202401,11,"46,500",102,8,개인,개인,2007,화랑로32길 91,-,중개거래,대구 수성구,24.03.14
1900,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,84.914,202401,11,"79,000",107동,26,개인,개인,2019,알파시티2로 48,-,중개거래,대구 수성구,24.03.27
1901,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.955,202401,11,"97,800",104동,17,개인,개인,2019,상록로 15,-,중개거래,대구 수성구,24.02.29
1902,대구광역시 수성구 황금동,365,365,0,캐슬골드파크3단지,84.97,202401,11,"54,000",1307,10,개인,개인,2006,청수로 257,-,중개거래,대구 수성구,24.02.20
1903,대구광역시 수성구 신매동,162,162,0,시지반도유보라,84.9983,202401,11,"44,500",102,4,개인,개인,2012,욱수천로 87,-,중개거래,대구 수성구,24.05.30
1904,대구광역시 수성구 사월동,464,464,0,사월보성,84.99,202401,10,"25,000",105,1,개인,개인,1996,욱수천로 133,-,중개거래,대구 수성구,24.01.23
1905,대구광역시 수성구 황금동,365,365,0,캐슬골드파크5단지,84.97,202401,10,"49,200",-,10,개인,개인,2006,청수로 214,20240202,중개거래,대구 수성구,-
1906,대구광역시 수성구 신매동,569,569,0,시지대백신화창신맨션,84.99,202401,10,"32,400",203,10,개인,개인,1994,고산로 90,-,중개거래,"경북 경산시, 대구 수성구",24.03.04
1907,대구광역시 수성구 수성동1가,272-11,272,11,우방한가람타운,84.99,202401,10,"30,000",-,5,개인,개인,1995,명덕로 368,-,중개거래,대구 수성구,24.05.08
1908,대구광역시 수성구 만촌동,1489,1489,0,만촌자이르네,84.9918,202401,10,"99,308",-,17,개인,개인,2023,교학로19길 19,20240112,중개거래,대구 수성구,-
1909,대구광역시 수성구 만촌동,1489,1489,0,만촌자이르네,84.9918,202401,10,"99,308",-,17,개인,개인,2023,교학로19길 19,20240110,중개거래,대구 수성구,-
1910,대구광역시 수성구 만촌동,1479,1479,0,만촌3차화성파크드림,59.9994,202401,10,"66,000",302동,10,개인,개인,2016,교학로 13,-,중개거래,대구 수성구,24.03.29
1911,대구광역시 수성구 범어동,산103,103,0,장원맨션,121.34,202401,10,"104,500",102,10,개인,개인,1988,청호로 370,-,중개거래,대구 수성구,24.02.28
1912,대구광역시 수성구 범어동,800-11,800,11,우방크로바,74.5175,202401,10,"43,000",3,5,개인,개인,1982,청솔로 126,-,중개거래,대구 수성구,24.01.30
1913,대구광역시 수성구 두산동,113,113,0,수성SK리더스뷰,128.4958,202401,9,"150,000",107,18,법인,개인,2010,동대구로 95,-,직거래,-,24.01.31
1914,대구광역시 수성구 수성동3가,23,23,0,삼성,44.12,202401,9,"21,350",-,5,개인,개인,1981,청솔로 131,-,중개거래,대구 수성구,24.01.19
1915,대구광역시 수성구 시지동,70,70,0,제림은탑맨션,84.99,202401,9,"31,000",101,3,개인,개인,1994,천을로 49,-,중개거래,대구 수성구,24.03.29
1916,대구광역시 수성구 시지동,41,41,0,시지월드메르디앙,84.9996,202401,9,"51,000",103,5,개인,개인,2009,천을로 70,-,중개거래,대구 서구,24.02.19
1917,대구광역시 수성구 만촌동,1046-10,1046,10,수성2차e-편한세상,84.9874,202401,9,"76,700",103,4,개인,개인,2007,달구벌대로522길 33,-,중개거래,대구 수성구,24.02.23
1918,대구광역시 수성구 파동,153,153,0,대자연맨션1차,84.9,202401,9,"29,500",5,1,개인,개인,1987,파동로 120,-,중개거래,경북 경산시,24.01.22
1919,대구광역시 수성구 지산동,1270,1270,0,청구타운,84.9,202401,8,"28,500",101,8,개인,개인,1991,지산로 48,-,중개거래,대구 수성구,24.01.29
1920,대구광역시 수성구 수성동1가,259-40,259,40,수성대백인터빌,59.9388,202401,8,"30,000",101,6,개인,개인,2003,수성로69길 14,-,직거래,-,24.01.08
1921,대구광역시 수성구 신매동,570,570,0,시지삼주한라협화,59.88,202401,8,"18,900",213,15,개인,개인,1994,신매로 91,-,중개거래,"대구 달서구, 대구 수성구",24.03.29
1922,대구광역시 수성구 시지동,41,41,0,시지월드메르디앙,84.9996,202401,8,"52,500",106,5,개인,개인,2009,천을로 70,-,중개거래,"경북 경산시, 대구 수성구",24.03.27
1923,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.9557,202401,8,"66,500",-,27,개인,개인,2015,들안로78길 45,20240124,중개거래,대구 수성구,-
1924,대구광역시 수성구 수성동4가,1090-5,1090,5,쌍용화성,60,202401,8,"28,000",101,16,개인,개인,1996,수성로 411,-,중개거래,대구 수성구,24.03.04
1925,대구광역시 수성구 만촌동,1429,1429,0,메트로팔레스3,84.93,202401,8,"44,500",-,8,개인,개인,2003,동원로 110,20240215,중개거래,"대구 북구, 대구 수성구",-
1926,대구광역시 수성구 파동,53,53,0,수성못코오롱하늘채,84.8355,202401,8,"34,500",111,2,개인,개인,2013,파동로 222,-,중개거래,대구 수성구,24.01.31
1927,대구광역시 수성구 사월동,500,500,0,시지대성유니드,84.8691,202401,8,"29,500",106,15,개인,개인,2007,달구벌대로669길 80,-,중개거래,대구 수성구,24.02.23
1928,대구광역시 수성구 신매동,10-31,10,31,한라하우젠트,84.9639,202401,7,"34,800",103,9,개인,개인,2006,달구벌대로 3310,-,중개거래,대구 수성구,24.02.08
1929,대구광역시 수성구 시지동,600,600,0,고산역화성파크드림,84.8338,202401,7,"47,800",101동,18,개인,개인,2019,달구벌대로 3122,-,중개거래,대구 수성구,24.01.29
1930,대구광역시 수성구 수성동3가,289,289,0,수성코오롱하늘채,127.0598,202401,7,"119,000",103,30,개인,개인,2009,들안로 300,-,중개거래,대구 수성구,24.03.07
1931,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.955,202401,7,"96,000",103동,11,개인,개인,2019,상록로 15,-,중개거래,대구 수성구,24.02.23
1932,대구광역시 수성구 만촌동,1429-5,1429,5,메트로팔레스5,74.91,202401,7,"37,500",507,12,개인,개인,2003,동원로 100,-,중개거래,대구 동구 대구 수성구,24.01.30
1933,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,84.974,202401,7,"60,500",104동,16,개인,개인,2021,수성로 185,-,중개거래,대구 수성구,24.02.19
1934,대구광역시 수성구 황금동,365,365,0,캐슬골드파크2단지,74.62,202401,7,"46,000",1202,5,개인,개인,2006,청수로 235,-,중개거래,대구 수성구,24.02.07
1935,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.9557,202401,7,"66,500",103동,27,개인,개인,2015,들안로78길 45,-,중개거래,대구 수성구,24.03.07
1936,대구광역시 수성구 신매동,162,162,0,시지반도유보라,84.9806,202401,6,"45,000",105,3,개인,개인,2012,욱수천로 87,-,중개거래,대구 수성구,24.02.28
1937,대구광역시 수성구 범어동,Jul-77,77,7,범어삼성쉐르빌,118.5173,202401,6,"140,000",-,16,개인,개인,2010,청호로 426,20240226,중개거래,대구 수성구,-
1938,대구광역시 수성구 범어동,2250,2250,0,범어효성해링턴플레이스,84.991,202401,6,"92,500",101동,10,개인,개인,2018,청호로 433,-,중개거래,대구 수성구,24.09.30
1939,대구광역시 수성구 매호동,1330,1330,0,누리타운,59.97,202401,6,"18,300",118,5,개인,개인,1995,달구벌대로637길 21,-,중개거래,대구 수성구,24.02.02
1940,대구광역시 수성구 매호동,1331,1331,0,하나타운,45.69,202401,6,"14,800",107,13,개인,개인,1995,고산로 123,-,중개거래,대구 수성구,24.02.20
1941,대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,59.9776,202401,6,"55,000",106,13,개인,개인,2018,청수로 274,-,중개거래,대구 수성구,24.02.19
1942,대구광역시 수성구 신매동,246,246,0,신매우방타운,35.7,202401,6,"10,500",101,12,개인,개인,1997,달구벌대로651길 33,-,중개거래,경북 경산시,24.01.30
1943,대구광역시 수성구 범어동,371,371,0,궁전맨션,131.16,202401,6,"115,000",2,7,개인,개인,1988,동대구로 274,-,중개거래,대구 수성구,24.02.28
1944,대구광역시 수성구 범물동,1328,1328,0,서한화성타운,84.575,202401,6,"27,000",107,15,개인,개인,1992,지범로40길 11,-,중개거래,대구 수성구,24.04.23
1945,대구광역시 수성구 신매동,46,46,0,사월화성파크드림(2단지),84.9999,202401,6,"42,700",203,3,개인,개인,2006,달구벌대로 3304-1,-,중개거래,대구 수성구,24.03.29
1946,대구광역시 수성구 만촌동,1046-10,1046,10,수성2차e-편한세상,84.9874,202401,6,"76,000",108,7,개인,개인,2007,달구벌대로522길 33,-,중개거래,대구 수성구,24.02.16
1947,대구광역시 수성구 파동,1000,1000,0,수성아이파크,76.91,202401,6,"32,000",104동,13,개인,개인,2016,파동로22길 15,-,중개거래,경북 경산시,24.02.08
1948,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,110.9713,202401,6,"75,700",107동,15,개인,개인,2020,희망로24길 24,-,중개거래,대구 수성구,24.02.19
1949,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.993,202401,6,"91,500",103동,22,개인,개인,2019,상록로 15,-,중개거래,"대구 서구, 대구 수성구",24.05.23
1950,대구광역시 수성구 사월동,642,642,0,시지동화아이위시,84.8882,202401,6,"32,500",103,12,개인,개인,2013,달구벌대로669길 20,-,중개거래,대구 수성구,24.03.11
1951,대구광역시 수성구 욱수동,246,246,0,보국시지웰리치,84.997,202401,5,"38,000",103,4,개인,개인,2008,욱수천로 55,-,중개거래,대구 수성구,24.03.29
1952,대구광역시 수성구 범어동,2250,2250,0,범어효성해링턴플레이스,59.994,202401,5,"70,500",101동,9,개인,개인,2018,청호로 433,-,중개거래,대구 수성구,24.03.22
1953,대구광역시 수성구 수성동4가,1090-6,1090,6,수성보성,84.98,202401,5,"46,500",105,9,개인,개인,1996,수성로 412,-,중개거래,대구 수성구,24.03.08
1954,대구광역시 수성구 만촌동,1480,1480,0,만촌신동아파밀리에,84.9438,202401,5,"31,000",101동,10,개인,개인,2016,화랑로34길 173,-,중개거래,대구 수성구,24.01.22
1955,대구광역시 수성구 범물동,1336,1336,0,범물한라창신태성맨션,84.85,202401,5,"25,700",103,2,개인,개인,1992,용학로 272,-,중개거래,대구 수성구,24.04.30
1956,대구광역시 수성구 신매동,46,46,0,사월화성파크드림(2단지),84.9999,202401,5,"41,500",202,4,개인,개인,2006,달구벌대로 3304-1,-,중개거래,대구 수성구,24.02.20
1957,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.791,202401,5,"68,000",108동,23,개인,개인,2015,들안로78길 45,-,중개거래,대구 수성구,24.01.29
1958,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9746,202401,4,"75,450",302,17,개인,개인,2015,수성로69길 41,-,중개거래,대구 수성구,24.02.16
1959,대구광역시 수성구 신매동,579,579,0,천마타운,84.99,202401,4,"34,000",227,15,개인,개인,1994,신매로 71,-,중개거래,대구 수성구,24.03.04
1960,대구광역시 수성구 상동,555,555,0,수성동일하이빌레이크시티,118.906,202401,4,"82,500",105,13,개인,개인,2009,수성로 71,-,중개거래,대구 수성구,24.01.15
1961,대구광역시 수성구 시지동,28,28,0,시지태왕아너스,84.8819,202401,4,"49,200",101,24,개인,개인,2007,천을로 91,-,중개거래,대구 수성구,24.02.20
1962,대구광역시 수성구 수성동1가,649-23,649,23,새한,41.4,202401,4,"13,100",-,1,개인,개인,1983,신천동로 290,-,중개거래,대구 수성구,24.01.31
1963,대구광역시 수성구 지산동,1271,1271,0,우방타운,84.995,202401,4,"28,100",102,7,개인,개인,1991,지산로 32,-,중개거래,대구 수성구,24.03.15
1964,대구광역시 수성구 만촌동,1479,1479,0,만촌3차화성파크드림,84.9558,202401,4,"87,500",304동,8,개인,개인,2016,교학로 13,-,중개거래,대구 수성구,24.02.16
1965,대구광역시 수성구 만촌동,1356-7,1356,7,메트로팔레스2,134.98,202401,4,"63,000",206,13,개인,개인,2003,동원로 123,-,중개거래,"경북 구미시, 대구 수성구",24.02.29
1966,대구광역시 수성구 욱수동,185-1,185,1,태왕4하이츠,79.8548,202401,4,"24,900",102,2,개인,개인,2004,욱수천로 27,-,중개거래,대구 수성구,24.02.15
1967,대구광역시 수성구 범물동,1261,1261,0,범물하이츠,34.44,202401,3,"10,500",102,8,개인,개인,1992,용학로 336,-,중개거래,대구 수성구,24.01.04
1968,대구광역시 수성구 욱수동,185-1,185,1,태왕4하이츠,84.7132,202401,3,"35,300",105,9,개인,개인,2004,욱수천로 27,-,중개거래,대구 수성구,24.02.28
1969,대구광역시 수성구 매호동,1331,1331,0,하나타운,49.92,202401,3,"18,000",106,11,개인,개인,1995,고산로 123,-,직거래,-,24.01.03
1970,대구광역시 수성구 지산동,1234-1,1234,1,지산2단지,54.12,202401,3,"17,500",201,12,개인,개인,1991,지산로 5,-,중개거래,대구 수성구,24.03.05
1971,대구광역시 수성구 신매동,579,579,0,천마타운,84.99,202401,3,"40,000",221,12,개인,개인,1994,신매로 71,-,중개거래,대구 수성구,24.02.28
1972,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,77.9966,202401,3,"48,000",104,20,개인,개인,2020,지범로48길 21,-,중개거래,대구 동구 대구 중구,24.01.31
1973,대구광역시 수성구 신매동,581,581,0,시지태성맨션,59.96,202401,3,"22,400",236,3,개인,개인,1994,고산로 50,-,중개거래,대구 수성구,24.01.31
1974,대구광역시 수성구 두산동,789,789,0,수성화성파크드림,119.22,202401,2,"52,300",102,4,개인,개인,2009,용학로28길 8,-,중개거래,대구 수성구,24.01.12
1975,대구광역시 수성구 시지동,70,70,0,제림은탑맨션,134.99,202401,2,"50,000",-,21,개인,개인,1994,천을로 49,20240201,중개거래,대구 수성구,-
1976,대구광역시 수성구 파동,27-17,27,17,수성더팰리스푸르지오더샵,59.776,202401,2,"33,000",-,10,개인,개인,2023,파동로 188,-,중개거래,대구 수성구,-
1977,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.9971,202401,2,"58,000",103동,14,개인,개인,2020,희망로24길 24,-,직거래,-,24.01.18
1978,대구광역시 수성구 신매동,570,570,0,시지삼주한라협화,84.84,202401,2,"30,000",212,12,개인,개인,1994,신매로 91,-,직거래,-,24.01.26
1979,대구광역시 수성구 범어동,2234,2234,0,범어에스케이뷰,84.9959,202401,2,"96,000",201,11,개인,개인,2009,범어로 73,-,중개거래,대구 수성구,24.03.11
1980,대구광역시 수성구 신매동,10-31,10,31,한라하우젠트,84.9639,202401,2,"35,800",103,18,개인,개인,2006,달구벌대로 3310,-,중개거래,"경북 경산시, 대구 수성구",24.02.16
1981,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,84.6686,202401,2,"61,750",103동,25,개인,개인,2021,수성로 185,-,중개거래,대구 수성구,24.02.26
1982,대구광역시 수성구 범어동,341,341,0,범어목련,52.86,202401,1,"57,000",1,3,개인,개인,1987,청호로 340,-,중개거래,대구 수성구,24.02.23
1983,대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,84.9258,202312,31,"74,000",104,11,-,-,2018,청수로 274,-,중개거래,대구 수성구,24.02.20
1984,대구광역시 수성구 수성동1가,105-5,105,5,수성영남,84.99,202312,31,"38,000",101,10,-,-,2000,달구벌대로456길 43,-,중개거래,대구 수성구,24.04.01
1985,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,74.62,202312,31,"45,000",1405,13,-,-,2006,청수로 261,-,중개거래,대구 수성구,24.02.05
1986,대구광역시 수성구 만촌동,1429-5,1429,5,메트로팔레스5,74.91,202312,30,"40,000",507,22,-,-,2003,동원로 100,-,중개거래,대구 수성구,24.02.23
1987,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,170.8551,202312,30,"216,000",102,30,-,-,2009,달구벌대로 2435,-,중개거래,대구 수성구,24.03.04
1988,대구광역시 수성구 범어동,2277,2277,0,힐스테이트범어센트럴,84.96,202312,30,"85,000",103동,32,-,-,2022,상록로 80,-,중개거래,대구 수성구,24.03.18
1989,대구광역시 수성구 범어동,2252,2252,0,범어라온프라이빗2차,84.9728,202312,30,"109,000",102,17,-,-,2018,청호로 438,-,중개거래,대구 수성구,24.01.29
1990,대구광역시 수성구 만촌동,1489,1489,0,만촌자이르네,77.6825,202312,30,"89,900",101동,12,-,-,2023,교학로19길 19,-,중개거래,대구 수성구,24.02.08
1991,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,99.9069,202312,30,"78,000",206,6,-,-,2015,수성로69길 65,-,중개거래,대구 수성구,24.01.04
1992,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,84.97,202312,30,"52,700",1403,7,-,-,2006,청수로 261,-,중개거래,대구 수성구,24.02.21
1993,대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,59.9776,202312,30,"51,000",106,5,-,-,2018,청수로 274,-,중개거래,대구 수성구,24.04.05
1994,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,84.97,202312,30,"52,700",-,6,-,-,2006,청수로 261,20240115,중개거래,대구 수성구,-
1995,대구광역시 수성구 황금동,272,272,0,신천지타운,134.79,202312,30,"58,000",201,9,-,-,1991,청호로46길 16,-,중개거래,대구 수성구,24.03.04
1996,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,84.974,202312,30,"64,000",104동,27,-,-,2021,수성로 185,-,중개거래,대구 동구 대구 수성구,24.02.02
1997,대구광역시 수성구 상동,555,555,0,수성동일하이빌레이크시티,134.9125,202312,30,"88,000",108,14,-,-,2009,수성로 71,-,중개거래,대구 수성구,24.03.27
1998,대구광역시 수성구 지산동,1234-1,1234,1,지산2단지,59.56,202312,30,"18,400",203,12,-,-,1991,지산로 5,-,중개거래,대구 수성구,24.01.31
1999,대구광역시 수성구 지산동,1200,1200,0,목련,42.66,202312,30,"18,000",4,3,-,-,1986,용학로42길 13,-,중개거래,대구 수성구,24.01.26
