NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
1997,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,77.9966,202411,23,"40,900",103,2,개인,개인,2020,지범로48길 21,-,중개거래,대구 수성구,25.01.20
1998,대구광역시 수성구 신매동,263,263,0,태왕하이츠1,59.9844,202411,23,"21,800",102,13,개인,개인,2000,달구벌대로647길 16,-,중개거래,대구 수성구,25.01.22
1999,대구광역시 수성구 수성동4가,1090-6,1090,6,수성보성,49.21,202411,23,"21,000",106,4,개인,개인,1996,수성로 412,-,중개거래,대구 수성구,25.01.09
2000,대구광역시 수성구 만촌동,1479,1479,0,만촌3차화성파크드림,84.98,202411,23,"91,000",303동,17,개인,개인,2016,교학로 13,-,중개거래,대구 수성구,24.12.20
2001,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,84.974,202411,23,"59,500",105동,26,개인,개인,2021,수성로 185,-,중개거래,대구 수성구,25.04.04
2002,대구광역시 수성구 지산동,1273,1273,0,협화맨션,84.76,202411,22,"26,500",105,14,개인,개인,1991,지범로22길 23,-,중개거래,대구 수성구,25.01.21
2003,대구광역시 수성구 파동,1000,1000,0,수성아이파크,59.98,202411,22,"25,200",102동,4,개인,개인,2016,파동로22길 15,-,중개거래,대구 수성구,25.01.15
2004,대구광역시 수성구 범어동,2236,2236,0,범어풀비체,84.9959,202411,22,"92,800",101,10,개인,개인,2013,범어로 61,-,중개거래,대구 수성구,24.12.30
2005,대구광역시 수성구 만촌동,1429-5,1429,5,메트로팔레스5,134.98,202411,22,"59,000",502,11,개인,개인,2003,동원로 100,-,중개거래,대구 수성구,24.12.06
2006,대구광역시 수성구 신매동,569,569,0,시지대백신화창신맨션,60,202411,22,"20,200",202,13,개인,개인,1994,고산로 90,-,중개거래,대구 수성구,25.01.17
2007,대구광역시 수성구 파동,53,53,0,수성못코오롱하늘채,59.9161,202411,22,"27,000",105,6,개인,개인,2013,파동로 222,-,중개거래,대구 수성구,25.01.20
2008,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.993,202411,22,"97,000",101동,14,개인,개인,2019,상록로 15,-,중개거래,대구 수성구,25.02.28
2009,대구광역시 수성구 매호동,1330,1330,0,누리타운,59.97,202411,22,"19,000",-,8,개인,개인,1995,달구벌대로637길 21,20241129,직거래,-,-
2010,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,125,202411,22,"86,500",D,28,개인,개인,2007,동대구로 59,-,중개거래,대구 수성구,25.01.24
2011,대구광역시 수성구 지산동,1208,1208,0,청구호반맨션,134.87,202411,22,"45,000",102,11,개인,개인,1990,용학로46길 40,-,중개거래,대구 수성구,25.01.20
2012,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9746,202411,22,"72,800",-,3,개인,개인,2015,수성로69길 41,20250204,중개거래,대구 수성구,-
2013,대구광역시 수성구 사월동,645,645,0,시지한신휴플러스,134.2789,202411,22,"47,500",106,1,개인,개인,2013,달구벌대로669길 50,-,중개거래,대구 수성구,25.01.13
2014,대구광역시 수성구 수성동4가,1090-5,1090,5,쌍용화성,84.9,202411,22,"43,000",103,6,개인,개인,1996,수성로 411,-,중개거래,대구 수성구,25.02.17
2015,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9746,202411,22,"72,800",302,3,개인,개인,2015,수성로69길 41,-,중개거래,대구 수성구,25.03.31
2016,대구광역시 수성구 파동,53,53,0,수성못코오롱하늘채,84.8355,202411,22,"40,300",106,20,개인,개인,2013,파동로 222,-,중개거래,대구 수성구,25.02.18
2017,대구광역시 수성구 범어동,300,300,0,가든하이츠1,129.18,202411,21,"125,000",102,5,개인,개인,1985,범어로 45,-,중개거래,대구 수성구,25.03.26
2018,대구광역시 수성구 범물동,1328,1328,0,서한화성타운,65.97,202411,21,"17,500",101,8,개인,개인,1992,지범로40길 11,-,중개거래,대구 수성구,25.01.23
2019,대구광역시 수성구 수성동4가,1090-6,1090,6,수성보성,49.21,202411,21,"21,500",106,6,개인,개인,1996,수성로 412,-,중개거래,대구 수성구,25.01.03
2020,대구광역시 수성구 범물동,1332,1332,0,"범물에덴,신화아파트",84.94,202411,21,"25,300",102,4,개인,개인,1992,지범로40길 6,-,중개거래,대구 수성구,25.01.13
2021,대구광역시 수성구 범어동,966-1,966,1,범어월드메르디앙웨스턴카운티,101.603,202411,21,"78,000",204,17,개인,개인,2008,범어천로 200,-,중개거래,대구 수성구,25.02.27
2022,대구광역시 수성구 시지동,486,486,0,노변청구,59.99,202411,20,"23,950",101,6,개인,개인,1996,시지로 21,-,중개거래,대구 수성구,25.01.31
2023,대구광역시 수성구 만촌동,1382,1382,0,한흥아트빌,84.765,202411,20,"24,300",-,4,개인,개인,2004,동원로28길 42,-,중개거래,대구 남구,25.01.31
2024,대구광역시 수성구 범어동,906-1,906,1,유림노르웨이숲,115.0705,202411,20,"116,000",104,23,개인,개인,2006,동대구로50길 37,-,중개거래,대구 수성구,25.02.10
2025,대구광역시 수성구 신매동,10-31,10,31,한라하우젠트,84.9639,202411,20,"30,500",103,14,개인,개인,2006,달구벌대로 3310,-,직거래,-,24.11.20
2026,대구광역시 수성구 범어동,2277,2277,0,힐스테이트범어센트럴,84.91,202411,19,"83,000",-,21,개인,개인,2022,상록로 80,20250324,중개거래,대구 수성구,-
2027,대구광역시 수성구 범물동,1261,1261,0,범물하이츠,41.85,202411,19,"10,500",103,4,개인,개인,1992,용학로 336,-,중개거래,대구 수성구,24.12.24
2028,대구광역시 수성구 신매동,579,579,0,천마타운,84.99,202411,19,"36,500",231,8,개인,개인,1994,신매로 51,-,중개거래,"경북 칠곡군, 대구 수성구",24.12.19
2029,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,84.97,202411,19,"58,200",1410,19,개인,개인,2006,청수로 261,-,중개거래,대구 수성구,25.01.07
2030,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,84.9978,202411,19,"49,000",106,8,개인,개인,2020,지범로48길 21,-,중개거래,대구 수성구,25.01.17
2031,대구광역시 수성구 신매동,581,581,0,시지태성맨션,84.98,202411,19,"24,500",235,1,개인,개인,1994,고산로 50,-,중개거래,대구 수성구,25.02.07
2032,대구광역시 수성구 범어동,808,808,0,범어쌍용예가,159.3037,202411,19,"123,000",-,10,개인,개인,2009,명덕로 477,20241123,중개거래,"대구 북구, 대구 수성구",-
2033,대구광역시 수성구 범어동,2277,2277,0,힐스테이트범어센트럴,84.91,202411,19,"82,500",104동,21,개인,개인,2022,상록로 80,-,중개거래,대구 수성구,25.02.10
2034,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,204.0727,202411,19,"236,000",103,8,개인,개인,2009,달구벌대로 2435,-,중개거래,대구 수성구,25.02.07
2035,대구광역시 수성구 범어동,808,808,0,범어쌍용예가,159.3037,202411,19,"123,000",104,10,개인,개인,2009,명덕로 477,-,중개거래,"대구 북구, 대구 수성구",25.02.10
2036,대구광역시 수성구 수성동1가,613,613,0,신세계타운,84.98,202411,18,"43,000",3,8,개인,개인,1989,신천동로 320,-,중개거래,대구 수성구,24.12.27
2037,대구광역시 수성구 만촌동,1483,1483,0,만촌삼정그린코아에듀파크,75.9909,202411,18,"86,000",-,18,개인,개인,2019,교학로 65,-,중개거래,대구 수성구,-
2038,대구광역시 수성구 황금동,Jan-99,99,1,태왕아너스,98.5991,202411,18,"108,000",105,15,개인,개인,2004,청호로 345,-,중개거래,대구 수성구,25.02.05
2039,대구광역시 수성구 매호동,1331,1331,0,하나타운,45.69,202411,18,"15,700",108,15,개인,개인,1995,고산로 123,-,중개거래,대구 수성구,24.12.20
2040,대구광역시 수성구 신매동,581,581,0,시지태성맨션,84.98,202411,18,"24,500",236,15,개인,개인,1994,고산로 50,-,중개거래,대구 수성구,25.01.07
2041,대구광역시 수성구 수성동4가,1090-5,1090,5,쌍용화성,60,202411,18,"25,900",102,12,개인,개인,1996,수성로 411,-,중개거래,대구 수성구,25.02.25
2042,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,84.974,202411,18,"66,500",104동,16,개인,개인,2021,수성로 185,-,중개거래,대구 수성구,24.12.27
2043,대구광역시 수성구 상동,178-1,178,1,청구중동,50.82,202411,18,"15,500",D,5,개인,개인,1981,신천동로 150,-,중개거래,대구 수성구,24.11.27
2044,대구광역시 수성구 황금동,60,60,0,우방2,84.9,202411,18,"87,000",202,4,개인,개인,1986,청호로 330,-,중개거래,대구 수성구,25.01.31
2045,대구광역시 수성구 범어동,300,300,0,가든하이츠1,84.945,202411,18,"89,500",103,3,개인,개인,1985,범어로 45,-,중개거래,대구 수성구,25.03.26
2046,대구광역시 수성구 중동,655,655,0,수성센트럴화성파크드림,84.833,202411,18,"59,300",101동,19,개인,개인,2023,수성로 180,-,중개거래,대구 수성구,25.02.17
2047,대구광역시 수성구 황금동,365,365,0,캐슬골드파크5단지,116.82,202411,18,"65,000",-,12,개인,개인,2006,청수로 214,-,중개거래,대구 수성구,-
2048,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.993,202411,17,"108,000",105동,33,개인,개인,2019,상록로 15,-,중개거래,"대구 달서구, 대구 수성구",25.02.28
2049,대구광역시 수성구 만촌동,1429-5,1429,5,메트로팔레스5,84.93,202411,17,"39,950",506,6,개인,개인,2003,동원로 100,-,중개거래,대구 수성구,25.01.17
2050,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9746,202411,17,"74,500",106,10,개인,개인,2015,수성로69길 70,-,중개거래,대구 수성구,24.11.29
2051,대구광역시 수성구 황금동,986,986,0,힐스테이트황금엘포레,84.9652,202411,17,"79,000",102,16,개인,개인,2022,청솔로 16,-,중개거래,대구 수성구,25.01.15
2052,대구광역시 수성구 범어동,2234,2234,0,범어에스케이뷰,84.9816,202411,16,"108,000",203,4,개인,개인,2009,범어로 73,-,중개거래,대구 수성구,25.01.20
2053,대구광역시 수성구 노변동,742,742,0,수성알파시티청아람,59.946,202411,16,"41,300",-,14,개인,개인,2021,알파시티2로 96,-,중개거래,대구 수성구,-
2054,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,84.914,202411,16,"70,500",102동,8,개인,개인,2019,알파시티2로 48,-,중개거래,대구 수성구,25.02.10
2055,대구광역시 수성구 파동,27-17,27,17,수성더팰리스푸르지오더샵,75.9914,202411,16,"46,450",-,10,개인,개인,2023,파동로 188,-,중개거래,"대구 달성군, 대구 수성구",-
2056,대구광역시 수성구 수성동3가,289,289,0,수성코오롱하늘채,149.8084,202411,16,"130,000",106,30,개인,개인,2009,들안로 300,-,중개거래,대구 수성구,25.02.05
2057,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.791,202411,16,"72,000",107동,24,개인,개인,2015,들안로78길 45,-,중개거래,대구 수성구,25.03.14
2058,대구광역시 수성구 상동,247,247,0,청구타운,84.995,202411,16,"22,000",101,4,개인,개인,1994,수성로19길 42,-,중개거래,대구 수성구,24.11.22
2059,대구광역시 수성구 만촌동,1356-7,1356,7,메트로팔레스2,134.98,202411,16,"59,500",206,19,개인,개인,2003,동원로 123,-,중개거래,대구 수성구,25.02.14
2060,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,171.4714,202411,16,"240,000",105,52,개인,개인,2009,달구벌대로 2435,-,중개거래,대구 수성구,25.02.07
2061,대구광역시 수성구 황금동,365,365,0,캐슬골드파크1단지,172.37,202411,16,"87,000",1112,14,개인,개인,2006,청수로 213,-,중개거래,대구 수성구,24.12.30
2062,대구광역시 수성구 범어동,2234,2234,0,범어에스케이뷰,84.9816,202411,16,"108,000",-,4,개인,개인,2009,범어로 73,20241202,중개거래,대구 수성구,-
2063,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.993,202411,16,"97,000",105동,10,개인,개인,2019,상록로 15,-,중개거래,대구 수성구,25.02.28
2064,대구광역시 수성구 사월동,325,325,0,대구시지푸르지오,84.9778,202411,16,"30,000",101,13,개인,개인,2006,달구벌대로661길 7,-,직거래,-,24.12.06
2065,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.993,202411,16,"108,500",105동,23,개인,개인,2019,상록로 15,-,중개거래,대구 수성구,25.01.21
2066,대구광역시 수성구 범어동,2248,2248,0,범어라온프라이빗,84.9704,202411,16,"81,800",102,16,개인,개인,2016,동대구로55길 11,-,중개거래,"대구 동구, 대구 중구",25.03.31
2067,대구광역시 수성구 노변동,353,353,0,수성월드메르디앙,115.0044,202411,16,"55,000",107,18,개인,개인,2007,노변로 55,-,중개거래,대구 수성구,24.12.30
2068,대구광역시 수성구 범어동,Jan-35,35,1,범어역우방유쉘,115.3747,202411,16,"83,500",범어역 우방유쉘,30,개인,개인,2009,동대구로 345,-,중개거래,대구 수성구,25.03.14
2069,대구광역시 수성구 만촌동,1479,1479,0,만촌3차화성파크드림,84.9558,202411,16,"95,000",302동,19,개인,개인,2016,교학로 13,-,중개거래,대구 수성구,25.02.25
2070,대구광역시 수성구 만촌동,1479,1479,0,만촌3차화성파크드림,84.9558,202411,16,"95,000",-,19,개인,개인,2016,교학로 13,20250125,중개거래,대구 수성구,-
2071,대구광역시 수성구 수성동1가,105-5,105,5,수성영남,84.99,202411,15,"37,800",101,14,개인,개인,2000,달구벌대로456길 43,-,중개거래,대구 수성구,24.12.17
2072,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,84.941,202411,15,"101,000",101동,17,개인,개인,2021,청솔로14길 15,-,중개거래,대구 수성구,25.01.14
2073,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202411,15,"58,500",105동,18,개인,개인,2020,희망로24길 24,-,중개거래,대구 수성구,25.02.05
2074,대구광역시 수성구 수성동3가,289,289,0,수성코오롱하늘채,127.0598,202411,15,"107,000",105,7,개인,개인,2009,들안로 300,-,중개거래,대구 수성구,24.12.30
2075,대구광역시 수성구 수성동4가,1090-5,1090,5,쌍용화성,60,202411,15,"24,900",102,10,개인,개인,1996,수성로 411,-,중개거래,대구 수성구,24.12.30
2076,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,146.9701,202411,15,"185,000",108,48,개인,개인,2009,달구벌대로 2435,-,직거래,-,25.05.23
2077,대구광역시 수성구 만촌동,1429-5,1429,5,메트로팔레스5,134.98,202411,15,"58,500",-,15,개인,개인,2003,동원로 100,20241115,직거래,-,-
2078,대구광역시 수성구 황금동,60,60,0,우방2,84.9,202411,15,"86,000",209,2,개인,개인,1986,청호로 330,-,중개거래,대구 수성구,25.01.22
2079,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,84.974,202411,15,"58,000",105동,19,개인,개인,2021,수성로 185,-,중개거래,대구 수성구,25.02.26
2080,대구광역시 수성구 매호동,1077-1,1077,1,시지매호2동서,84.9,202411,15,"30,000",203,7,개인,개인,1999,달구벌대로641길 8,-,중개거래,대구 수성구,25.01.24
2081,대구광역시 수성구 범어동,2237,2237,0,범어숲화성파크드림S,84.9936,202411,15,"65,500",102,10,개인,개인,2013,동대구로 376,-,중개거래,대구 수성구,25.02.18
2082,대구광역시 수성구 수성동1가,613,613,0,신세계타운,134.79,202411,15,"45,000",-,9,개인,개인,1989,신천동로 320,20250115,직거래,-,-
2083,대구광역시 수성구 수성동3가,289,289,0,수성코오롱하늘채,127.0598,202411,15,"107,000",-,7,개인,개인,2009,들안로 300,20241224,중개거래,대구 수성구,-
2084,대구광역시 수성구 지산동,1766,1766,0,더샵수성라크에르,84.9397,202411,15,"67,500",104,14,개인,개인,2024,지산로3길 33,-,중개거래,대구 수성구,24.11.15
2085,대구광역시 수성구 황금동,365,365,0,캐슬골드파크5단지,116.82,202411,15,"56,300",1509,4,개인,개인,2006,청수로 214,-,중개거래,대구 수성구,25.03.28
2086,대구광역시 수성구 지산동,1288,1288,0,지산타운,53.78,202411,15,"10,000",303,14,개인,개인,1991,용학로 303,-,직거래,-,24.12.03
2087,대구광역시 수성구 만촌동,1429,1429,0,메트로팔레스3,117.99,202411,14,"57,000",306,18,개인,개인,2003,동원로 110,-,중개거래,대구 수성구,25.01.13
2088,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,204.0727,202411,14,"226,500",104,23,개인,개인,2009,달구벌대로 2435,-,중개거래,대구 수성구,24.12.30
2089,대구광역시 수성구 범어동,2283,2283,0,쌍용더플래티넘범어,84.4614,202411,14,"95,500",-,24,개인,개인,2023,상록로 25,-,중개거래,대구 수성구,-
2090,대구광역시 수성구 상동,555,555,0,수성동일하이빌레이크시티,118.906,202411,14,"79,500",108,13,개인,개인,2009,수성로 71,-,중개거래,대구 수성구,24.11.27
2091,대구광역시 수성구 수성동1가,96-14,96,14,오성우방,59.985,202411,14,"25,000",101,14,개인,개인,1993,신천동로 380,-,중개거래,대구 수성구,24.12.30
2092,대구광역시 수성구 범어동,177-3,177,3,마크팰리스범어,42.6363,202411,14,"15,000",주건축물제1동,18,개인,개인,2017,동대구로 336,-,중개거래,대구 수성구,24.11.27
2093,대구광역시 수성구 범어동,2252,2252,0,범어라온프라이빗2차,84.9728,202411,14,"104,000",104,3,개인,개인,2018,청호로 438,-,중개거래,"대구 동구, 대구 수성구",25.01.02
2094,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,125,202411,14,"73,000",E,11,개인,개인,2007,동대구로 59,-,중개거래,대구 수성구,24.12.24
2095,대구광역시 수성구 만촌동,1480,1480,0,만촌신동아파밀리에,84.9438,202411,14,"26,500",101동,12,개인,개인,2016,화랑로34길 173,-,중개거래,대구 수성구,24.11.28
2096,대구광역시 수성구 만촌동,1481,1481,0,만촌역태왕아너스,84.9422,202411,13,"58,000",101,2,개인,개인,2016,달구벌대로522길 17,-,중개거래,대구 수성구,24.12.20
2097,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,77.6522,202411,13,"44,200",105,7,개인,개인,2020,지범로48길 21,-,중개거래,대구 수성구,24.12.16
2098,대구광역시 수성구 지산동,1269,1269,0,동서맨션,84.98,202411,13,"23,000",105,3,개인,개인,1991,지산로 56,-,중개거래,대구 수성구,24.11.25
2099,대구광역시 수성구 황금동,986,986,0,힐스테이트황금엘포레,84.9652,202411,13,"84,000",-,16,개인,개인,2022,청솔로 16,20250327,중개거래,대구 수성구,-
2100,대구광역시 수성구 두산동,999,999,0,수성레이크푸르지오,84.9381,202411,13,"78,500",102동,38,개인,개인,2022,청수로24길 91,-,중개거래,대구 수성구,25.02.07
2101,대구광역시 수성구 시지동,499,499,0,노변다숲,59.73,202411,13,"15,000",105,14,개인,개인,1996,노변공원로 34,-,중개거래,대구 수성구,24.12.10
2102,대구광역시 수성구 범어동,792-19,792,19,코오롱하늘채수,113.0053,202411,13,"72,650",102,10,개인,개인,2005,범어천로 126,-,중개거래,대구 수성구,25.01.24
2103,대구광역시 수성구 황금동,986,986,0,힐스테이트황금엘포레,84.9652,202411,13,"84,000",109,16,개인,개인,2022,청솔로 16,-,중개거래,대구 수성구,25.03.28
2104,대구광역시 수성구 수성동4가,1090-5,1090,5,쌍용화성,60,202411,13,"26,200",104,9,개인,개인,1996,수성로 411,-,중개거래,대구 수성구,24.12.26
2105,대구광역시 수성구 중동,411-1,411,1,광명프레지던트,84.055,202411,13,"26,000",B,3,개인,개인,1980,수성로 165,-,중개거래,대구 수성구,25.02.17
2106,대구광역시 수성구 두산동,113,113,0,수성SK리더스뷰,154.3168,202411,12,"139,000",105,50,개인,개인,2010,동대구로 95,-,중개거래,대구 수성구,25.01.09
2107,대구광역시 수성구 범물동,670,670,0,우방미진하이츠,38.78,202411,12,"8,300",104,1,개인,개인,2000,지범로 290,-,직거래,-,24.11.12
2108,대구광역시 수성구 범어동,2100,2100,0,범어월드메르디앙이스턴카운티,84.985,202411,12,"56,250",103,8,개인,개인,2008,범어천로 190,-,중개거래,대구 수성구,25.01.10
2109,대구광역시 수성구 매호동,1077-1,1077,1,시지매호2동서,59.93,202411,12,"21,450",201,17,개인,개인,1999,달구벌대로641길 8,-,중개거래,대구 수성구,25.01.24
2110,대구광역시 수성구 신매동,10-14,10,14,사월화성파크드림(1단지),84.9999,202411,12,"38,000",-,12,개인,개인,2006,달구벌대로 3304,20241114,중개거래,대구 수성구,-
2111,대구광역시 수성구 황금동,365,365,0,캐슬골드파크2단지,129.53,202411,12,"80,000",1201,12,개인,개인,2006,청수로 235,-,중개거래,대구 수성구,25.01.24
2112,대구광역시 수성구 만촌동,1480,1480,0,만촌신동아파밀리에,84.9438,202411,12,"28,250",101동,10,개인,개인,2016,화랑로34길 173,-,중개거래,대구 수성구,24.12.06
2113,대구광역시 수성구 신매동,10-14,10,14,사월화성파크드림(1단지),84.9999,202411,12,"38,000",104,12,개인,개인,2006,달구벌대로 3304,-,중개거래,대구 수성구,25.01.10
2114,대구광역시 수성구 신매동,569,569,0,시지대백신화창신맨션,59.75,202411,12,"17,700",207,11,개인,개인,1994,고산로 90,-,중개거래,"대구 서구, 대구 수성구",25.01.03
2115,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,74.62,202411,12,"49,900",1409,12,개인,개인,2006,청수로 261,-,중개거래,대구 수성구,24.12.09
2116,대구광역시 수성구 수성동3가,57,57,0,수성3가롯데캐슬,100.9486,202411,12,"95,500",105,26,개인,개인,2008,명덕로 455,-,중개거래,대구 수성구,25.01.20
2117,대구광역시 수성구 사월동,464,464,0,사월보성,134.96,202411,12,"43,000",102,15,개인,개인,1996,욱수천로 133,-,중개거래,대구 수성구,24.12.17
2118,대구광역시 수성구 수성동1가,613,613,0,신세계타운,84.98,202411,11,"42,000",1,13,개인,개인,1989,신천동로 320,-,중개거래,대구 수성구,25.01.23
2119,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9746,202411,11,"77,500",-,14,개인,개인,2015,수성로69길 70,20241125,중개거래,대구 수성구,-
2120,대구광역시 수성구 노변동,742,742,0,수성알파시티청아람,59.946,202411,11,"39,500",101동,12,개인,개인,2021,알파시티2로 96,-,중개거래,대구 수성구,25.03.19
2121,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,59.9431,202411,11,"59,500",106동,13,개인,개인,2019,알파시티2로 48,-,중개거래,대구 수성구,25.01.08
2122,대구광역시 수성구 사월동,645,645,0,시지한신휴플러스,113.6673,202411,11,"47,800",104,11,개인,개인,2013,달구벌대로669길 50,-,중개거래,대구 수성구,25.01.20
2123,대구광역시 수성구 시지동,262,262,0,아이프라임시지,136.0413,202411,11,"71,500",102,14,개인,개인,2008,달구벌대로 3110,-,중개거래,대구 수성구,25.02.25
2124,대구광역시 수성구 만촌동,1483,1483,0,만촌삼정그린코아에듀파크,84.974,202411,11,"101,800",104,19,개인,개인,2019,교학로 65,-,중개거래,대구 수성구,25.02.14
2125,대구광역시 수성구 수성동1가,649-17,649,17,삼환,88.23,202411,11,"30,000",-,4,개인,개인,1979,신천동로 288,-,직거래,-,24.11.18
2126,대구광역시 수성구 상동,555,555,0,수성동일하이빌레이크시티,118.906,202411,11,"75,000",-,8,개인,법인,2009,수성로 71,-,직거래,-,-
2127,대구광역시 수성구 범물동,697-1,697,1,보성송정타운,59.96,202411,11,"16,500",102,2,개인,개인,1995,지범로46길 43,-,중개거래,대구 수성구,24.12.16
2128,대구광역시 수성구 만촌동,1356-7,1356,7,메트로팔레스2,107.9,202411,11,"47,700",203,4,개인,개인,2003,동원로 123,-,중개거래,대구 수성구,25.01.15
2129,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9746,202411,11,"77,500",101,14,개인,개인,2015,수성로69길 70,-,중개거래,대구 수성구,25.01.20
2130,대구광역시 수성구 지산동,761,761,0,녹원맨션,84.96,202411,11,"46,000",103,4,개인,개인,1989,무학로 189,-,직거래,-,24.12.09
2131,대구광역시 수성구 지산동,1270-1,1270,1,보성맨션,84.99,202411,11,"23,000",102,2,개인,개인,1991,지범로22길 10,-,중개거래,대구 수성구,25.01.06
2132,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9746,202411,10,"82,000",-,21,개인,개인,2015,수성로69길 41,20250309,중개거래,대구 수성구,-
2133,대구광역시 수성구 만촌동,605,605,0,만촌보성타운,84.98,202411,10,"28,000",102,7,개인,개인,2002,공경로 70,-,직거래,-,24.12.04
2134,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9746,202411,10,"82,000",301,21,개인,개인,2015,수성로69길 41,-,중개거래,대구 수성구,25.03.31
2135,대구광역시 수성구 수성동4가,1005,1005,0,범어삼환나우빌,84.9929,202411,10,"55,000",102,10,개인,개인,2007,범어천로 197,-,중개거래,대구 수성구,25.01.20
2136,대구광역시 수성구 황금동,986,986,0,힐스테이트황금엘포레,84.9956,202411,10,"81,000",-,12,개인,개인,2022,청솔로 16,20241120,중개거래,대구 수성구,-
2137,대구광역시 수성구 황금동,986,986,0,힐스테이트황금엘포레,84.9956,202411,10,"81,000",103,12,개인,개인,2022,청솔로 16,-,중개거래,대구 수성구,25.01.10
2138,대구광역시 수성구 상동,555,555,0,수성동일하이빌레이크시티,84.9967,202411,10,"58,000",105,9,개인,개인,2009,수성로 71,-,중개거래,대구 수성구,24.12.23
2139,대구광역시 수성구 상동,555,555,0,수성동일하이빌레이크시티,118.906,202411,10,"58,000",-,5,개인,개인,2009,수성로 71,20241118,중개거래,대구 수성구,-
2140,대구광역시 수성구 두산동,113,113,0,수성SK리더스뷰,177.1983,202411,10,"195,000",103,24,개인,개인,2010,동대구로 95,-,중개거래,대구 수성구,25.02.27
2141,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,84.914,202411,10,"73,500",102동,20,개인,개인,2019,알파시티2로 48,-,중개거래,대구 수성구,25.01.09
2142,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,137.0619,202411,10,"155,000",108,16,개인,개인,2009,달구벌대로 2435,-,중개거래,대구 수성구,25.01.23
2143,대구광역시 수성구 만촌동,1429,1429,0,메트로팔레스3,74.91,202411,9,"38,800",310,18,개인,개인,2003,동원로 110,-,중개거래,대구 수성구,24.12.23
2144,대구광역시 수성구 범어동,2234,2234,0,범어에스케이뷰,84.9959,202411,9,"109,500",-,11,개인,개인,2009,범어로 73,-,중개거래,대구 수성구,-
2145,대구광역시 수성구 신매동,162,162,0,시지반도유보라,84.9806,202411,9,"42,800",105,5,개인,개인,2012,욱수천로 87,-,중개거래,대구 수성구,24.12.20
2146,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.791,202411,9,"67,000",104동,21,개인,개인,2015,들안로78길 45,-,중개거래,대구 수성구,25.03.28
2147,대구광역시 수성구 매호동,1040,1040,0,매호동서타운,59.9,202411,9,"21,000",102,9,개인,개인,1995,천을로 180,-,중개거래,대구 수성구,24.12.20
2148,대구광역시 수성구 지산동,1297-3,1297,3,지산서한이다음아파트,54.12,202411,9,"14,500",401,7,개인,개인,1991,용학로 313,-,중개거래,대구 수성구,24.11.29
2149,대구광역시 수성구 지산동,1766,1766,0,더샵수성라크에르,59.8476,202411,9,"41,830",106,2,개인,법인,2024,지산로3길 33,-,중개거래,대구 수성구,25.02.28
2150,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202411,9,"59,500",103동,11,개인,개인,2020,희망로24길 24,-,중개거래,대구 수성구,25.02.04
2151,대구광역시 수성구 범물동,1372,1372,0,청아타운,134.73,202411,9,"33,700",105,5,개인,개인,1992,범안로 40,-,중개거래,대구 수성구,25.01.10
2152,대구광역시 수성구 사월동,464,464,0,사월보성,59.97,202411,9,"15,800",109,3,개인,개인,1996,욱수천로 133,-,중개거래,대구 수성구,25.01.20
