NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
597,대구광역시 수성구 상동,555,555,0,수성동일하이빌레이크시티,118.7664,202304,30,"76,000",102,7,-,-,2009,수성로 71,-,중개거래,대구 수성구,23.05.31
598,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,76.3821,202304,30,"55,750",202,4,-,-,2015,수성로69길 65,-,중개거래,대구 수성구,23.07.06
599,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,84.97,202304,30,"57,500",1414,14,-,-,2006,청수로 261,-,중개거래,대구 수성구,23.06.30
600,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,74.62,202304,30,"45,300",1406,17,-,-,2006,청수로 261,-,중개거래,대구 수성구,23.05.31
601,대구광역시 수성구 지산동,1272-2,1272,2,에덴타운,84.86,202304,29,"27,700",103,14,-,-,1991,용학로 223,-,중개거래,대구 수성구,23.06.30
602,대구광역시 수성구 수성동3가,57,57,0,수성3가롯데캐슬,161.9811,202304,29,"142,500",103,14,-,-,2008,명덕로 455,-,중개거래,대구 수성구,23.10.13
603,대구광역시 수성구 신매동,579,579,0,천마타운,84.99,202304,29,"35,500",221,1,-,-,1994,신매로 71,-,중개거래,대구 서구 대구 수성구,23.07.13
604,대구광역시 수성구 범물동,1261,1261,0,범물하이츠,41.85,202304,29,"12,000",102,15,-,-,1992,용학로 336,-,중개거래,대구 수성구,23.06.26
605,대구광역시 수성구 황금동,986,986,0,힐스테이트황금엘포레,84.9652,202304,29,"69,000",109,20,-,-,2022,청솔로 16,-,중개거래,대구 수성구,23.07.31
606,대구광역시 수성구 수성동4가,1090-7,1090,7,우방사랑마을,59.94,202304,29,"27,100",103,5,-,-,1996,달구벌대로 2317,-,중개거래,경북 경산시 대구 수성구,23.07.21
607,대구광역시 수성구 범어동,371,371,0,궁전맨션,84.96,202304,29,"74,500",5,3,-,-,1988,동대구로 274,-,중개거래,대구 수성구,23.07.17
608,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9746,202304,29,"59,500",103,3,-,-,2015,수성로69길 70,-,중개거래,대구 수성구 대구 중구,23.06.27
609,대구광역시 수성구 범어동,371,371,0,궁전맨션,84.96,202304,29,"75,000",5,4,-,-,1988,동대구로 274,-,중개거래,대구 동구 대구 수성구,23.08.01
610,대구광역시 수성구 수성동3가,275,275,0,수성3가화성파크드림2단지,159.5388,202304,29,"118,000",202,10,-,-,2009,들안로60길 7,-,중개거래,대구 수성구,23.05.30
611,대구광역시 수성구 범어동,산103,103,0,장원맨션,84.98,202304,29,"71,000",101,13,-,-,1988,청호로 370,-,중개거래,대구 수성구,23.06.28
612,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.791,202304,29,"62,000",104동,22,-,-,2015,들안로78길 45,-,중개거래,대구 수성구,23.07.07
613,대구광역시 수성구 중동,551-1,551,1,서울중동(1-5동),50.06,202304,29,"25,600",다,3,-,-,1981,신천동로 216,-,중개거래,대구 수성구,23.05.23
614,대구광역시 수성구 지산동,1272-3,1272,3,현대맨션,84.87,202304,28,"24,500",103,4,-,-,1991,지범로22길 20,-,중개거래,대구 수성구,23.07.31
615,대구광역시 수성구 황금동,365,365,0,캐슬골드파크5단지,116.82,202304,28,"61,800",1504,7,-,-,2006,청수로 214,-,중개거래,대구 수성구,23.09.14
616,대구광역시 수성구 지산동,1288,1288,0,지산타운,53.78,202304,28,"18,500",301,9,-,-,1991,용학로 303,-,중개거래,대구 수성구,23.05.15
617,대구광역시 수성구 지산동,1257-1,1257,1,영남맨션,84.9,202304,28,"31,200",106,10,-,-,1991,지산로 31,-,중개거래,대구 수성구,23.05.12
618,대구광역시 수성구 지산동,1275,1275,0,지산한라타운,59.85,202304,28,"17,800",-,8,-,-,1991,지범로22길 9,20230508,중개거래,대구 수성구,-
619,대구광역시 수성구 지산동,1275,1275,0,지산한라타운,59.85,202304,28,"17,800",103,8,-,-,1991,지범로22길 9,-,중개거래,대구 수성구,23.06.28
620,대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,84.5905,202304,28,"73,000",104,16,-,-,2018,청수로 274,-,중개거래,대구 수성구,23.07.31
621,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,84.7,202304,28,"62,500",B,20,-,-,2007,동대구로 59,-,중개거래,대구 수성구,23.06.28
622,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,99.9942,202304,28,"88,000",201,9,-,-,2015,수성로69길 65,-,중개거래,대구 달서구 대구 수성구,23.07.07
623,대구광역시 수성구 매호동,1324,1324,0,두레타운,39.9,202304,28,"12,800",111,14,-,-,1995,천을로 131,-,중개거래,대구 수성구,23.05.22
624,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202304,28,"50,400",101동,2,-,-,2020,희망로24길 24,-,중개거래,대구 수성구,23.06.16
625,대구광역시 수성구 범어동,Jul-77,77,7,범어삼성쉐르빌,84.9356,202304,28,"87,500",102,14,-,-,2010,청호로 426,-,중개거래,대구 달서구,23.06.09
626,대구광역시 수성구 범물동,630,630,0,현대청림,59.99,202304,27,"21,200",101,7,-,-,1999,지범로54길 15,-,직거래,-,23.04.27
627,대구광역시 수성구 파동,53,53,0,수성못코오롱하늘채,59.9161,202304,27,"29,000",107,12,-,-,2013,파동로 222,-,중개거래,대구 수성구,23.06.27
628,대구광역시 수성구 황금동,365,365,0,캐슬골드파크5단지,116.82,202304,27,"62,000",1504,7,-,-,2006,청수로 214,-,중개거래,대구 수성구,23.05.09
629,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,77.6522,202304,27,"45,300",101,13,-,-,2020,지범로48길 21,-,중개거래,대구 수성구,23.05.19
630,대구광역시 수성구 사월동,464,464,0,사월보성,84.99,202304,27,"30,700",103,2,-,-,1996,욱수천로 133,-,중개거래,대구 수성구,23.10.13
631,대구광역시 수성구 시지동,349,349,0,청구전원타운,84.98,202304,27,"35,000",101,10,-,-,1990,시지로 45,-,중개거래,대구 수성구,23.05.02
632,대구광역시 수성구 지산동,1272-3,1272,3,현대맨션,84.87,202304,27,"25,300",103,6,-,-,1991,지범로22길 20,-,중개거래,대구 수성구,23.05.30
633,대구광역시 수성구 범어동,2250,2250,0,범어효성해링턴플레이스,84.991,202304,27,"91,000",101동,16,-,-,2018,청호로 433,-,중개거래,대구 수성구,23.11.03
634,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,84.914,202304,27,"74,700",106동,26,-,-,2019,알파시티2로 48,-,중개거래,대구 수성구,23.07.07
635,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.9971,202304,26,"58,000",102동,20,-,-,2020,희망로24길 24,-,중개거래,대구 수성구,23.06.07
636,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,84.914,202304,26,"76,500",107동,20,-,-,2019,알파시티2로 48,-,중개거래,대구 수성구,23.05.26
637,대구광역시 수성구 사월동,464,464,0,사월보성,84.99,202304,26,"27,500",105,2,-,-,1996,욱수천로 133,-,중개거래,대구 수성구,23.06.28
638,대구광역시 수성구 수성동1가,73,73,0,삼우수성타운,59.96,202304,26,"29,000",-,1,-,-,1997,달구벌대로456길 19,20230524,중개거래,대구 달서구,-
639,대구광역시 수성구 만촌동,1356-3,1356,3,메트로팔레스1,117.99,202304,26,"52,000",103,3,-,-,2003,동원로 135,-,중개거래,대구 수성구,23.07.17
640,대구광역시 수성구 매호동,1324,1324,0,두레타운,39.9,202304,26,"12,200",111,4,-,-,1995,천을로 131,-,중개거래,대구 수성구,23.06.27
641,대구광역시 수성구 범어동,2277,2277,0,힐스테이트범어센트럴,84.96,202304,26,"78,500",103동,18,-,-,2022,상록로 80,-,중개거래,대구 수성구,23.04.26
642,대구광역시 수성구 범어동,2030,2030,0,래미안수성,134.568,202304,26,"81,000",102,12,-,-,2008,상록로 69,-,중개거래,대구 수성구,23.12.18
643,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,137.0619,202304,26,"157,000",108,31,-,-,2009,달구벌대로 2435,-,중개거래,대구 수성구,23.12.21
644,대구광역시 수성구 지산동,1272-2,1272,2,에덴타운,84.86,202304,26,"25,300",105,9,-,-,1991,용학로 223,-,중개거래,대구 수성구,23.06.27
645,대구광역시 수성구 범물동,1372,1372,0,청아타운,84.995,202304,26,"24,200",101,10,-,-,1992,범안로 40,-,중개거래,대구 수성구,23.04.27
646,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.7725,202304,25,"61,750",105동,9,-,-,2015,들안로78길 45,-,중개거래,대구 수성구,23.07.27
647,대구광역시 수성구 수성동4가,1090-7,1090,7,우방사랑마을,84.98,202304,25,"40,000",103,10,-,-,1996,달구벌대로 2317,-,직거래,-,23.04.27
648,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,84.6686,202304,25,"62,200",103동,29,-,-,2021,수성로 185,-,중개거래,대구 수성구,23.07.26
649,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9746,202304,25,"56,800",101,1,-,-,2015,수성로69길 70,-,중개거래,대구 수성구,23.05.17
650,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,84.7389,202304,25,"59,000",201동,2,-,-,2019,알파시티2로 48,-,중개거래,대구 수성구,23.05.22
651,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,84.9478,202304,25,"68,500",106동,20,-,-,2019,알파시티2로 48,-,중개거래,대구 수성구,23.07.11
652,대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,111.1863,202304,25,"103,000",105,13,-,-,2018,청수로 274,-,중개거래,대구 수성구,23.09.01
653,대구광역시 수성구 두산동,113,113,0,수성SK리더스뷰,110.6078,202304,25,"99,000",106,25,-,-,2010,동대구로 95,-,중개거래,대구 수성구,23.06.12
654,대구광역시 수성구 사월동,464,464,0,사월보성,84.99,202304,25,"25,000",103,2,-,-,1996,욱수천로 133,-,중개거래,경북 경산시,23.05.24
655,대구광역시 수성구 황금동,986,986,0,힐스테이트황금엘포레,84.9899,202304,25,"74,000",103,17,-,-,2022,청솔로 16,-,중개거래,대구 수성구,23.08.24
656,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.993,202304,25,"90,000",104동,41,-,-,2019,상록로 15,-,중개거래,대구 수성구,23.10.27
657,대구광역시 수성구 욱수동,246,246,0,보국시지웰리치,84.997,202304,25,"46,000",101,3,-,-,2008,욱수천로 55,-,중개거래,대구 수성구,23.07.14
658,대구광역시 수성구 만촌동,1046-10,1046,10,수성2차e-편한세상,121.0597,202304,24,"93,000",106,11,-,-,2007,달구벌대로522길 33,-,중개거래,대구 수성구,23.08.11
659,대구광역시 수성구 지산동,1297-3,1297,3,지산서한이다음아파트,59.56,202304,24,"18,500",403,11,-,-,1991,용학로 313,-,중개거래,대구 수성구,23.05.04
660,대구광역시 수성구 지산동,1275,1275,0,지산한라타운,59.85,202304,24,"17,900",-,7,-,-,1991,지범로22길 9,20230427,중개거래,대구 수성구,-
661,대구광역시 수성구 지산동,1275,1275,0,지산한라타운,59.85,202304,24,"17,900",103,7,-,-,1991,지범로22길 9,-,중개거래,대구 수성구,23.07.20
662,대구광역시 수성구 지산동,1195-2,1195,2,한라자연,71.47,202304,24,"20,000",103,5,-,-,1989,용학로40길 9,-,중개거래,대구 수성구,23.05.02
663,대구광역시 수성구 두산동,113,113,0,수성SK리더스뷰,110.6088,202304,24,"86,000",107,21,-,-,2010,동대구로 95,-,중개거래,대구 수성구,23.06.14
664,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,84.941,202304,24,"73,000",104동,12,-,-,2021,청솔로14길 15,-,직거래,-,23.08.07
665,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,84.9608,202304,24,"85,300",104동,11,-,-,2021,청솔로14길 15,-,중개거래,대구 수성구,23.08.01
666,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.7725,202304,24,"62,000",106동,18,-,-,2015,들안로78길 45,-,중개거래,대구 수성구,23.10.27
667,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,137.0619,202304,24,"160,000",108,38,-,-,2009,달구벌대로 2435,-,중개거래,대구 수성구,24.05.20
668,대구광역시 수성구 만촌동,1356-7,1356,7,메트로팔레스2,107.9,202304,24,"53,500",203,15,-,-,2003,동원로 123,-,중개거래,대구 수성구,23.06.30
669,대구광역시 수성구 범물동,630,630,0,현대청림,84.98,202304,24,"30,000",101,10,-,-,1999,지범로54길 15,-,직거래,-,23.04.25
670,대구광역시 수성구 사월동,650,650,0,시지3차서한이다음,84.95,202304,23,"40,000",106동,3,-,-,2018,달구벌대로669길 20-20,-,중개거래,대구 수성구,23.07.19
671,대구광역시 수성구 범어동,2237,2237,0,범어숲화성파크드림S,84.8939,202304,23,"65,000",101,20,-,-,2013,동대구로 376,-,중개거래,대구 수성구,23.08.16
672,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,84.974,202304,23,"55,000",105동,11,-,-,2021,수성로 185,-,중개거래,대구 수성구,23.05.11
673,대구광역시 수성구 범어동,380,380,0,범어롯데캐슬,84.89,202304,23,"92,000",104,20,-,-,2009,동대구로 300,-,중개거래,대구 수성구,23.07.27
674,대구광역시 수성구 범어동,2237,2237,0,범어숲화성파크드림S,84.9936,202304,22,"59,500",102,13,-,-,2013,동대구로 376,-,중개거래,대구 수성구,23.06.09
675,대구광역시 수성구 범어동,800-3,800,3,범어STX칸,84.8151,202304,22,"68,000",101,9,-,-,2010,범어천로 107,-,중개거래,대구 수성구,23.06.30
676,대구광역시 수성구 범어동,175-1,175,1,브라운스톤범어,84.8538,202304,22,"65,000",브라운스톤 범어,18,-,-,2017,동대구로 354,-,중개거래,대구 수성구,23.07.03
677,대구광역시 수성구 범어동,175-1,175,1,브라운스톤범어,84.8538,202304,22,"63,250",브라운스톤 범어,10,-,-,2017,동대구로 354,-,중개거래,대구 수성구,23.08.04
678,대구광역시 수성구 범어동,808,808,0,범어쌍용예가,99.1683,202304,22,"83,500",104,11,-,-,2009,명덕로 477,-,중개거래,대구 수성구,23.06.30
679,대구광역시 수성구 범어동,371,371,0,궁전맨션,131.16,202304,22,"101,000",2,4,-,-,1988,동대구로 274,-,중개거래,대구 수성구,23.08.30
680,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.993,202304,22,"89,990",104동,44,-,-,2019,상록로 15,-,중개거래,대구 수성구,23.08.17
681,대구광역시 수성구 범어동,2264,2264,0,힐스테이트범어,84.9218,202304,22,"120,000",102,13,-,-,2020,범어로18길 22,-,중개거래,대구 수성구,23.07.14
682,대구광역시 수성구 사월동,464,464,0,사월보성,84.99,202304,22,"28,700",106,1,-,-,1996,욱수천로 133,-,중개거래,대구 수성구,23.06.28
683,대구광역시 수성구 매호동,721-1,721,1,매호청구하이츠빌,84.995,202304,22,"27,500",101,11,-,-,2000,천을로23길 26,-,중개거래,대구 수성구,23.05.25
684,대구광역시 수성구 지산동,1273,1273,0,협화맨션,84.76,202304,22,"27,000",101,13,-,-,1991,지범로22길 23,-,중개거래,대구 수성구,23.06.21
685,대구광역시 수성구 황금동,365,365,0,캐슬골드파크5단지,84.97,202304,22,"47,000",1510,18,-,-,2006,청수로 214,-,중개거래,대구 수성구,23.08.21
686,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,59.9431,202304,22,"51,000",101동,8,-,-,2019,알파시티2로 48,-,중개거래,대구 수성구,23.07.28
687,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,84.9478,202304,22,"71,500",101동,16,-,-,2019,알파시티2로 48,-,중개거래,대구 수성구,23.06.30
688,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,59.9431,202304,22,"45,500",107동,1,-,-,2019,알파시티2로 48,-,중개거래,대구 수성구,23.09.25
689,대구광역시 수성구 시지동,28,28,0,시지태왕아너스,84.9234,202304,22,"50,100",101,9,-,-,2007,천을로 91,-,중개거래,대구 수성구,23.10.31
690,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9746,202304,22,"64,500",106,5,-,-,2015,수성로69길 70,-,중개거래,대구 수성구,23.05.15
691,대구광역시 수성구 만촌동,1429-5,1429,5,메트로팔레스5,84.93,202304,22,"48,000",506,20,-,-,2003,동원로 100,-,중개거래,대구 수성구,23.07.21
692,대구광역시 수성구 만촌동,산382-3,382,3,성좌B,52.6775,202304,22,"25,900",B,5,-,-,1981,달구벌대로530길 48,-,중개거래,대구 수성구,23.07.03
693,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202304,22,"55,300",102동,19,-,-,2020,희망로24길 24,-,중개거래,경북 구미시 대구 수성구,23.06.08
694,대구광역시 수성구 수성동4가,1085-28,1085,28,수성롯데캐슬,140.7631,202304,22,"78,000",102,3,-,-,2008,달구벌대로 2315,-,직거래,-,23.05.11
695,대구광역시 수성구 신매동,579,579,0,천마타운,84.99,202304,22,"34,500",231,8,-,-,1994,신매로 51,-,중개거래,대구 수성구,23.08.28
696,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,84.9978,202304,22,"49,500",107,4,-,-,2020,지범로48길 21,-,중개거래,대구 수성구,23.05.18
697,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,84.9978,202304,22,"49,500",-,4,-,-,2020,지범로48길 21,20230425,중개거래,대구 수성구,-
698,대구광역시 수성구 범물동,1328,1328,0,서한화성타운,133.92,202304,22,"42,500",103,8,-,-,1992,지범로40길 11,-,중개거래,대구 수성구,23.06.21
699,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202304,22,"55,300",-,19,-,-,2020,희망로24길 24,20230508,중개거래,대구 수성구,-
700,대구광역시 수성구 범어동,2248,2248,0,범어라온프라이빗,84.9704,202304,22,"74,000",102,19,-,-,2016,동대구로55길 11,-,중개거래,대구 수성구,23.05.31
701,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.7725,202304,22,"65,000",106동,26,-,-,2015,들안로78길 45,-,중개거래,대구 수성구,23.07.21
702,대구광역시 수성구 매호동,1077-1,1077,1,시지매호2동서,84.9,202304,21,"34,500",202,12,-,-,1999,달구벌대로641길 8,-,직거래,-,23.05.02
703,대구광역시 수성구 범어동,906-1,906,1,유림노르웨이숲,147.4278,202304,21,"143,800",-,7,-,-,2006,동대구로50길 37,20230605,중개거래,대구 수성구,-
704,대구광역시 수성구 범어동,906-1,906,1,유림노르웨이숲,147.4278,202304,21,"143,800",106,7,-,-,2006,동대구로50길 37,-,중개거래,대구 수성구,23.06.08
705,대구광역시 수성구 범어동,2100,2100,0,범어월드메르디앙이스턴카운티,84.985,202304,21,"56,900",103,2,-,-,2008,범어천로 190,-,중개거래,대구 수성구,23.06.28
706,대구광역시 수성구 범어동,2030,2030,0,래미안수성,134.568,202304,21,"76,000",104,14,-,-,2008,상록로 69,-,중개거래,대구 수성구,23.05.19
707,대구광역시 수성구 범어동,2237,2237,0,범어숲화성파크드림S,84.9986,202304,21,"59,300",103,8,-,-,2013,동대구로 376,-,중개거래,대구 수성구,23.08.31
708,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.955,202304,21,"86,500",105동,11,-,-,2019,상록로 15,-,중개거래,대구 달서구 대구 수성구,23.06.21
709,대구광역시 수성구 범어동,177-1,177,1,범어서한포레스트,98.9909,202304,21,"78,000",101,16,-,-,2020,동대구로 346,-,중개거래,대구 수성구,25.01.15
710,대구광역시 수성구 범어동,177-1,177,1,범어서한포레스트,84.9864,202304,21,"70,000",101,37,-,-,2020,동대구로 346,-,중개거래,대구 수성구,23.05.19
711,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,84.9603,202304,21,"79,000",104동,7,-,-,2021,청솔로14길 15,-,중개거래,"대구 수성구, 대구 중구",24.02.27
712,대구광역시 수성구 범물동,1372,1372,0,청아타운,134.73,202304,21,"36,300",-,7,-,-,1992,범안로 40,20230516,중개거래,대구 수성구,-
713,대구광역시 수성구 범물동,1372,1372,0,청아타운,134.73,202304,21,"36,300",203,7,-,-,1992,범안로 40,-,중개거래,대구 수성구,23.06.08
714,대구광역시 수성구 시지동,498,498,0,고산노변타운,59.75,202304,21,"21,000",201,1,-,-,1996,시지로 55,-,중개거래,대구 수성구,23.07.20
715,대구광역시 수성구 파동,240,240,0,대자연맨션2차,63.67,202304,21,"23,000",2,1,-,-,1988,파동로 84,-,직거래,-,23.05.16
716,대구광역시 수성구 파동,1000,1000,0,수성아이파크,59.98,202304,21,"28,300",106동,5,-,-,2016,파동로22길 15,-,중개거래,대구 수성구,23.06.13
717,대구광역시 수성구 지산동,1257,1257,0,화성맨션,84.97,202304,21,"30,000",101,6,-,-,1991,용학로35길 62,-,직거래,-,23.05.04
718,대구광역시 수성구 범어동,Jan-35,35,1,범어역우방유쉘,115.3747,202304,20,"80,000",범어역 우방유쉘,7,-,-,2009,동대구로 345,-,직거래,-,23.04.26
719,대구광역시 수성구 매호동,750,750,0,매호효성백년가약,117.5658,202304,20,"39,000",106,3,-,-,2006,천을로23길 31,-,중개거래,대구 수성구,23.05.10
720,대구광역시 수성구 매호동,1330,1330,0,누리타운,59.97,202304,20,"19,100",118,12,-,-,1995,달구벌대로637길 21,-,중개거래,대구 수성구,23.05.02
721,대구광역시 수성구 두산동,999,999,0,수성레이크푸르지오,84.9381,202304,20,"71,000",101동,20,-,-,2022,청수로24길 91,-,중개거래,대구 수성구,23.06.26
722,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,77.9966,202304,20,"48,800",103,18,-,-,2020,지범로48길 21,-,중개거래,대구 수성구,23.05.19
723,대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,84.9094,202304,20,"68,000",103,17,-,-,2018,청수로 274,-,중개거래,대구 수성구,23.07.26
724,대구광역시 수성구 시지동,486,486,0,노변청구,59.99,202304,20,"25,000",105,10,-,-,1996,시지로 21,-,중개거래,대구 수성구,23.07.31
725,대구광역시 수성구 신매동,46,46,0,사월화성파크드림(2단지),137.4558,202304,20,"72,500",-,17,-,-,2006,달구벌대로 3304-1,20230609,중개거래,대구 수성구,-
726,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,84.941,202304,20,"76,000",102동,3,-,-,2021,청솔로14길 15,-,중개거래,대구 수성구,23.11.30
727,대구광역시 수성구 범어동,800-3,800,3,범어STX칸,84.8151,202304,20,"72,000",105,13,-,-,2010,범어천로 107,-,중개거래,대구 수성구,23.09.26
728,대구광역시 수성구 신매동,30-5,30,5,시지효성백년가약1단지,84.932,202304,20,"59,300",-,18,-,-,2008,달구벌대로 3280,20250613,중개거래,대구 수성구,-
729,대구광역시 수성구 신매동,46,46,0,사월화성파크드림(2단지),137.4558,202304,20,"72,500",204,17,-,-,2006,달구벌대로 3304-1,-,중개거래,대구 수성구,23.07.31
730,대구광역시 수성구 범어동,1266,1266,0,수성태왕아너스,84.8438,202304,20,"37,000",101,14,-,-,2007,들안로77길 30,-,중개거래,대구 수성구,23.05.19
731,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,172.37,202304,19,"102,000",1411,5,-,-,2006,청수로 261,-,중개거래,대구 수성구,23.08.30
732,대구광역시 수성구 사월동,645,645,0,시지한신휴플러스,125.3492,202304,19,"49,000",101,3,-,-,2013,달구벌대로669길 50,-,중개거래,대구 수성구,23.08.31
733,대구광역시 수성구 시지동,486,486,0,노변청구,84.86,202304,19,"50,000",102,1,-,-,1996,시지로 21,-,직거래,-,23.05.22
734,대구광역시 수성구 황금동,365,365,0,캐슬골드파크3단지,59.98,202304,19,"32,300",1308,1,-,-,2006,청수로 257,-,중개거래,대구 수성구,23.04.27
735,대구광역시 수성구 상동,555,555,0,수성동일하이빌레이크시티,118.906,202304,19,"70,500",102,13,-,-,2009,수성로 71,-,중개거래,대구 수성구,23.05.30
736,대구광역시 수성구 신매동,46,46,0,사월화성파크드림(2단지),84.9999,202304,19,"61,000",204,14,-,-,2006,달구벌대로 3304-1,-,중개거래,대구 북구,23.05.22
737,대구광역시 수성구 신매동,139-1,139,1,신화빌라트,59.98,202304,19,"24,700",104,12,-,-,1996,달구벌대로650길 29,-,중개거래,대구 수성구,23.06.30
738,대구광역시 수성구 범어동,2234,2234,0,범어에스케이뷰,84.9959,202304,19,"100,000",-,6,-,-,2009,범어로 73,20230515,중개거래,대구 수성구,-
739,대구광역시 수성구 범어동,2234,2234,0,범어에스케이뷰,84.9959,202304,19,"100,000",203,9,-,-,2009,범어로 73,-,중개거래,대구 수성구,23.07.07
740,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,160.14,202304,19,"138,000",A,18,-,-,2007,동대구로 59,-,중개거래,대구 수성구 서울 송파구,23.08.08
741,대구광역시 수성구 두산동,789,789,0,수성화성파크드림,84.8227,202304,19,"39,000",-,3,-,-,2009,용학로28길 8,20230518,중개거래,대구 수성구,-
742,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.791,202304,19,"61,000",101동,16,-,-,2015,들안로78길 45,-,중개거래,대구 수성구,23.08.25
743,대구광역시 수성구 범어동,2253,2253,0,빌리브범어,84.9931,202304,19,"108,000",105동,5,-,-,2019,청호로 418,-,중개거래,대구 수성구,23.05.25
744,대구광역시 수성구 매호동,1040,1040,0,매호동서타운,59.9,202304,19,"22,000",102,17,-,-,1995,천을로 180,-,중개거래,대구 수성구,23.04.28
745,대구광역시 수성구 범어동,2264,2264,0,힐스테이트범어,84.9218,202304,19,"128,000",104,10,-,-,2020,범어로18길 22,-,중개거래,대구 수성구,23.07.03
746,대구광역시 수성구 수성동4가,1090-5,1090,5,쌍용화성,60,202304,19,"30,000",104,3,-,-,1996,수성로 411,-,직거래,-,23.04.19
747,대구광역시 수성구 사월동,500,500,0,시지대성유니드,123.4542,202304,18,"40,900",-,16,-,-,2007,달구벌대로669길 80,20230531,중개거래,대구 수성구,-
748,대구광역시 수성구 범물동,1269,1269,0,범물보성2차,134.975,202304,18,"39,500",201,13,-,-,1992,용학로 316,-,중개거래,대구 수성구,23.05.24
749,대구광역시 수성구 신매동,570,570,0,시지삼주한라협화,84.84,202304,18,"30,000",212,3,-,-,1994,신매로 91,-,중개거래,대구 수성구,23.07.10
750,대구광역시 수성구 지산동,1234-1,1234,1,지산2단지,54.12,202304,18,"19,000",204,12,-,-,1991,지산로 5,-,중개거래,대구 수성구,23.07.04
751,대구광역시 수성구 지산동,761,761,0,녹원맨션,84.96,202304,18,"44,000",110,3,-,-,1989,무학로 189,-,중개거래,대구 수성구 세종시,23.06.30
752,대구광역시 수성구 범어동,800-3,800,3,범어STX칸,84.8151,202304,18,"74,000",105,30,-,-,2010,범어천로 107,-,중개거래,대구 수성구,23.08.30
753,대구광역시 수성구 지산동,1288,1288,0,지산타운,40.58,202304,18,"13,550",302,1,-,-,1991,용학로 303,-,직거래,-,23.04.18
754,대구광역시 수성구 수성동1가,105-5,105,5,수성영남,129.955,202304,18,"42,000",101,2,-,-,2000,달구벌대로456길 43,-,중개거래,대구 수성구,23.06.09
755,대구광역시 수성구 범물동,887,887,0,두성,84.97,202304,18,"24,500",101,3,-,-,1996,지범로 300,-,직거래,-,23.04.24
756,대구광역시 수성구 사월동,500,500,0,시지대성유니드,123.4542,202304,18,"40,900",102,16,-,-,2007,달구벌대로669길 80,-,중개거래,대구 수성구,23.05.31
757,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,74.62,202304,18,"45,000",1409,13,-,-,2006,청수로 261,-,중개거래,대구 수성구,23.07.07
